,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,sigma_true,sigma_estimate,mu_z,std_z,index,corr,sig_to_var
77,4.099214806780691,4.167935363676278,0.6629168785153549,0.6724443648182654,0.18779503924268334,0.1835569813560906,-0.6738516793002416,-0.7195935710533219,-2.00417266995245,-2.0067152438894595,0.18309962782611058,0.17826124228089024,1.6354157806024197,0.1782611208343029,1.0080731827185232,ndt,1.0000006812847735
78,4.626197153644619,2.061223930240851,1.7646252753989569,1.0684097613896304,0.5958227943772313,0.7844998025991144,-2.3272776651568394,-2.76891789135113,1.8168095130807183,2.2254481271098756,0.9956751971016911,1.9588774069699892,2.4022966177882843,0.9829206269730517,2.2947210052454245,noise,1.9929151481971035
79,2.8442037224009717,2.899838561660652,1.252365218097443,1.2645941051326932,0.48205526417433964,0.4812518151556377,-0.9399416672094905,-0.9767390224416657,-1.1729755904794366,-1.056442474199938,0.6074318940223737,0.5814745583352859,2.453929490191516,0.5812908868032338,1.0427238147153655,ndt,1.000315971807269
80,3.756036002792101,3.6576848861278566,0.2930267398616821,0.21374580135524615,0.967124129775876,1.0,0.5236150074476409,0.5901321087400645,2.6262168619445934,2.926201083465059,0.3555744422094325,1.7566419672640528,2.7113968428529756,0.3491676801965989,5.698370459435906,noise,5.0309409114697425
81,4.689246892766499,4.610804142648663,1.4234107198053374,1.4669626791008157,0.10705873045663786,0.12982813664753118,-2.3883895121400807,-2.3846225090628286,0.5820069078650845,0.6639273116295537,0.3513911910396486,0.35052450730722473,0.6985669740839914,0.3500582896565671,1.1028511800930496,ndt,1.0013318286252126
82,3.968719034545079,4.262426858232349,1.2116354204271265,1.344317259073845,0.3685915741922231,0.3661410086173877,2.0454793930947126,1.9523312300050735,-1.6783721814861865,-1.5757484863527458,0.9087120034364012,0.9194317114790397,1.965594749045239,0.9194281523596164,1.0998144413348216,ndt,1.0000038710141887
83,2.57473303692607,2.469055588685731,1.0247606571144554,0.9622049219164903,0.890158829700846,0.9200398858333239,1.860866483539779,1.9263815767824959,2.2596283635061303,2.470002788996298,0.8887342723713549,0.9051775055912615,0.285078646452865,0.9051514202876795,1.102427899537755,ndt,1.000028818718059
84,3.548619369725207,3.307840549321153,1.3510803753042262,1.2441934343258203,0.5164746170156371,0.5269519020166973,-2.466540703070194,-2.4865090278074615,0.27051728568944666,0.2629607330194499,0.5512195142572972,0.5753897302013036,1.0216340911110553,0.5753809969343728,1.0001217606332748,ndt,1.0000151782331659
85,3.313212863018519,2.0,1.0611620045118992,0.8470566417190246,0.6599974492118315,0.8234402134628881,-0.6211797589365395,-0.6210592236528575,2.8649252959167515,3.0,0.804266990826317,1.0226002055185774,1.486341497971216,0.7661505924151735,1.5700052591310452,noise,1.3347248121220991
86,3.0837663334973726,2.8850784886529595,0.4023526506772533,0.3535888865331299,0.33942555123939133,0.3450453912141489,0.26172847936183596,0.30494209433273933,-2.092159195210999,-2.049902034697945,0.17316647064195217,0.17955120639949507,2.428678870776517,0.1795503156332584,1.0893852909089452,ndt,1.0000049610953539
87,3.9123758860351168,2.08634773855717,1.3493451839143362,0.9468005576020158,0.7905411434488563,1.0,0.5104757515785703,0.5505447099386878,-0.18548395883673585,-0.14253314099238196,0.1509557345499837,0.6140754761784607,1.597796685503149,0.148535511329913,4.264256963671961,noise,4.134199765970674
88,3.399887076107939,4.215383482204143,0.8474273118538379,1.038392477815494,0.3408211462137845,0.3253157475196569,1.5310629214421698,1.6356847503004528,2.6707522591596473,2.8525581619588354,0.3364715611143631,0.332049352768652,1.1386563934469995,0.33201776304131175,1.050143096530536,ndt,1.000095144690606
89,2.5411453507205968,2.6342709168573912,1.0292338597672392,1.0680598832215922,0.4618851247339086,0.4747755755570557,0.5539331717126523,0.5548154880611644,2.761700254120998,2.9239526923185784,0.5877791446714773,0.5843757395368196,1.0675125167606265,0.5843430937373775,1.0276595891520912,ndt,1.0000558675199418
90,3.8997274207037718,2.0,1.0590495291713597,0.7319124723649407,0.24437138313168116,0.500040053911137,1.574560953644449,1.861250747100685,-1.6513863148708767,-1.9443967374862692,0.3032884841594013,1.8528206109960386,2.3413882981658256,0.2949298890984715,6.920950247769351,noise,6.282240896843849
91,2.8872471877830517,2.0339552376554195,0.35196631291975405,0.1,0.8378934752984241,1.0,-2.257604412728719,-2.421729925562195,-0.0883898931585072,-0.08271343299954678,0.8290456053681469,1.5623930296974253,2.3396865908733484,0.823055126654204,2.0317501255288315,noise,1.898284791747424
92,3.1144449430477423,2.0,1.0521051055290418,0.903187635611523,0.6018506380616113,0.7374592107074028,2.952507753982321,3.0,-2.566400541978005,-2.7843913755039518,0.17895016604630523,0.855389421473456,1.586912850180134,0.18360457130360452,5.359169273229233,noise,4.658867779816891
93,3.6824147112816217,3.978179843725895,1.1894824689239243,1.2527171607376693,0.10309156820433116,0.1,1.1708448073641167,1.1511572316940002,-2.0931377065537693,-2.1634808315335654,0.7805875633294738,0.8049012077952724,2.934493435558175,0.8044636390777871,1.0005439260349753,ndt,1.0005439260349753
94,2.6403027377593418,3.0573224579052862,1.5890212131303507,1.9350820570442013,0.1114127339387645,0.11762824925979184,1.728834490708582,1.7631954429092285,-1.9778743624249504,-2.0655481800254494,0.22558068675157272,0.21479187221143275,2.0498680528845497,0.21473454410228524,1.0064423287676945,ndt,1.0002669719927326
95,2.8692914509806213,2.0,1.8465511890904502,1.6050988475856356,0.8169042013740361,0.9116689403968611,1.996308759883831,2.2693768914357904,0.8001321183775187,0.7829937872599791,0.33946387698472175,1.8575100508340738,2.7542642747624706,0.3317378952725879,5.7748205475826655,noise,5.599330306559533
96,3.603072799956586,4.141717294257786,0.425172919744058,0.545627479926411,0.5535712752430639,0.5538322619223914,-2.4520229013233417,-2.455496972623805,0.33366737540289737,0.3306659941067416,0.26190020262208324,0.2575060081328554,1.3133086909387404,0.2575061649111676,1.0000389988586706,ndt,0.9999993911667618
97,3.4766728649186165,2.0,1.9264372358124342,1.6080674388998544,0.5502002858288002,0.7000173082110894,-0.46656910236380433,-0.520815438103785,-1.5776734909474717,-1.8268661670929398,0.7998012258892923,0.8755419732764641,1.1174636205074466,0.7886462699625986,1.2210825050133594,noise,1.110183369431249
98,2.3131311125095753,2.0000000136279823,1.8278060516655936,2.0,0.20587619953258743,0.2783390061184967,2.1948231796220705,2.5853134051874713,-2.107866172259661,-2.607857066101471,0.35288577957172707,1.72076749990539,1.9661814020670192,0.371031694424408,4.8645193054962785,noise,4.637791126105454
99,2.975931071299395,3.4946458586703635,1.7882228164889264,2.0,0.5178905987340806,0.5017315399751892,-0.54628146400691,-0.40537771355755037,-2.404685644311668,-2.35635085961284,0.8276557533384364,0.816477964212664,2.265023558853438,0.8164170071523024,1.0355992109430558,ndt,1.0000746641236373
100,2.641093407001652,2.0,0.5438229947140265,0.3306484896370369,0.8819052476847297,1.0,0.09144052643790279,0.10295125751456201,2.0910496281319793,2.2629137289060166,0.3012407849448431,0.7853772807712859,1.7286496526123234,0.27380750853579827,3.117759868227612,noise,2.8683555281998547
101,4.154205223269397,2.046868184258842,1.2772490703857236,0.9135474280157357,0.751558934633561,1.0,-0.6673057524082149,-0.7621353080901293,0.24228197115292271,0.22623696265652787,0.13702723805284753,1.2348210373187476,2.2250012328149413,0.13189262371793262,10.059261607254397,noise,9.36232067048384
102,2.381154997566001,2.417990351518556,0.720198992296729,0.6954879463805647,0.8684347084261327,0.8527350809130116,1.2716358827716445,1.2813888885806408,0.08152834249831464,0.05193518134472985,0.8807849683154424,0.8433322531474298,1.9293834666123375,0.8430992133740284,1.0505062101236966,ndt,1.0002764084815936
103,3.4101664364183466,2.2490761572908498,0.14073292307674012,0.1,0.10652056477187911,0.4160105995972553,2.277490249806609,2.2769250598034936,1.485196068833165,1.5098672909481952,0.5763141601113266,0.8137966104533638,0.9911365496312851,0.5605855992132049,1.9098956845382902,noise,1.451690181830476
104,3.1212805942663433,2.0,0.9919047924483848,0.8680958784461095,0.4566243834678109,0.6788221503307896,-0.7863355526789362,-0.9283210918500235,0.06535423304435883,0.03723322294896375,0.7032377962290536,1.4088533988929344,1.8879470753297516,0.6983812149791948,2.3021523793791645,noise,2.0173128495944797
105,4.469892268965965,2.8554241284870363,1.4330901732907866,1.1290198781719103,0.8551840940155593,1.0,-0.1746544887246264,-0.12630087309228816,-1.7865017076896335,-2.1284368165324388,0.7686606876990068,1.466796271078602,2.27648803735963,0.797047884931676,1.9340379127329597,noise,1.8402862598454015
106,4.425472859629165,4.88124339282926,1.8129875088238656,1.9180990208566813,0.7740424808536701,0.7743160502899616,1.0237633946990754,0.9496351126552691,-0.2082382973277408,-0.28877584096781017,0.24351181432155386,0.23809808808671215,2.1498373766756624,0.23808084109635527,1.102870745177601,ndt,1.0000724417398623
107,4.359799993718496,4.4104268227220205,1.0963315171481238,1.0370917958030565,0.8541661050398592,0.8559342395902783,1.5785239947086034,1.63025570937437,1.827298763338979,1.8897922956303561,0.0864880131746975,0.08634241394817954,1.5138827746507753,0.08633918780462262,1.0263402186637465,ndt,1.000037365924315
108,2.811601642611819,2.873808979937221,0.2227865386792355,0.22358917368383194,0.9838339540294211,0.9789279138513336,-2.397725377623515,-2.354582231723041,0.8578728784675882,0.8601367534159666,0.3058970944453975,0.3111593022195593,2.549809128157547,0.31115744888791597,1.0997795265307624,ndt,1.000005956250284
109,3.630286840253009,2.2279277711646146,1.131063238001594,0.8355898132170907,0.34509313872297986,0.4856694392815685,-2.726234782879261,-3.0,2.860734390080304,3.0,0.42584585331576086,1.8994361645500197,2.3227616328331417,0.42201019448042076,5.258737823742723,noise,4.500924834028256
110,2.035256115048522,2.0,0.7008409665578232,0.6443471734546358,0.35701523642549987,0.3766492466881553,-1.266975897005506,-1.376008021310847,-1.409787904220749,-1.4460788145853638,0.4683055974381583,1.7693240062718438,2.1149088167744496,0.4497893929291339,4.00683617019892,noise,3.933672145422531
111,4.031660855318986,4.801528151736034,1.279319230394223,1.4128104216154571,0.319393017585411,0.30412761969185764,0.6656872766320321,0.6403376506397611,-2.457095479671211,-2.6306912134342193,0.43320237636555076,0.41989239505195786,2.639268295805562,0.41978638755122377,1.049794760398925,ndt,1.0002525272468992
112,4.641107038007195,2.219582763786757,1.1804008495245502,0.694602091075968,0.42375598801507364,0.6573761013294729,-2.766693951510068,-3.0,0.2251148146494797,0.27487439917161294,0.9462519220053682,2.1758556888262754,2.5562425830846225,1.017089219218785,2.668426222952745,noise,2.139296777226216
113,3.860300515538016,2.0,0.7055550028969666,0.12488560367062804,0.4559524551081997,0.6953713573417784,-1.1381337403251497,-1.215297665517841,2.6125207317086985,3.0,0.795283669880895,2.032747129142556,2.5437451392315062,0.8112454849477806,3.138792222244708,noise,2.5057114854369913
