,a_true,a_estimate,lambda_true,lambda_estimate,delta_true,delta_estimate,ndt_true,ndt_estimate
0,2.1427963327813173,3.68533231370642,1.2916500214864903,1.9998109703145424,2.218153766846427,2.207108377000832,0.4145570364097146,0.3025563366580395
1,2.8032737476289373,2.8719901127529823,0.4853531015605145,0.463661053271421,2.1592663920798154,2.14064579818542,0.0674476804015811,0.0534476831415782
2,2.487261200897512,2.217826514551116,0.4762392848256436,0.429334974278332,0.7696531777175313,0.7698494356264513,0.3914877376359275,0.4944876872074143
3,3.732823763083566,3.0293825301077173,0.721092737260899,0.785713294822341,2.707265086292071,2.529455943174649,0.7443273268060585,0.8643273102511593
4,2.080598089795344,2.0459748280910244,1.9037390575683912,1.704092070960433,1.1567681037109292,1.2094747401755392,0.332858445614215,0.333858324280794
5,3.0007979478843696,2.5577089784804854,1.3700053264656444,0.9179249992449008,2.6889204635691915,2.730141995777222,0.8347309093454467,0.8497308950361776
6,3.230782517200776,2.707852614604713,1.1087605378092629,0.4315365027673474,2.3162561050818207,2.708731781638307,0.2336334109644208,0.256633408165813
7,3.253298807805737,1.5788598858657896,1.7018142453748597,0.469604824796287,1.3461802160097434,1.4467286654364078,0.7157748164263276,0.8997751387611028
8,3.912354527296873,4.0,0.6818413767558172,0.66888309147827,0.1035707352647844,0.0776775209020418,0.4043496994587313,0.2841614631311079
9,2.187506260074641,1.6442779243615382,0.3782626389931516,0.1840318649954585,0.2139412841792995,0.1532203689516342,0.4202120129152243,0.6152120385270025
10,1.9883932227475785,2.373365265323889,1.528903628404447,2.0,0.9233875768961166,0.8746986279442339,0.7343631449346899,0.7064138071475234
11,2.6333634295881416,2.230193323624154,1.6687917784459498,1.6203324292524868,2.794950811653628,2.6984062776191347,0.0628847689795862,0.1068847549682911
12,2.1196190681180216,2.2151669997135413,0.8259405490294076,1.0449862764055178,2.442497461861388,2.3969538552430905,0.157517644966289,0.1595176732297976
13,2.8048542300146257,3.180923715522894,1.1285894106743672,1.3059570808845418,0.3416136628977175,0.343080382736675,0.6692717605816163,0.6242716350956312
14,2.5967201616637348,2.1156130151119026,0.9908320652721286,0.7616399887301692,0.5819684029683854,0.6255456119169163,0.3960100104519543,0.4850100244700224
15,2.652845228203774,2.6041547201307904,1.4365707589825922,1.3933269257668883,0.4944336304773691,0.5788557418520448,0.9672625215173772,0.9812625662971528
16,2.1905817665757774,2.124917237699813,0.4914214948551524,0.1,1.653891751165547,2.120313808380865,0.1578651385707412,0.1458651383111756
17,1.8939638980747195,1.7706538020160911,0.2073287806268239,0.1884203297121206,2.247717808379168,2.135193187350776,0.5026671378921309,0.5266671536443448
