,a_true,a_estimate,lambda_true,lambda_estimate,delta_true,delta_estimate,ndt_true,ndt_estimate
0,3.281940788084982,3.358328009126206,1.9789644250530636,1.992881686373074,0.995909769383688,0.9533308560115484,0.8313136863660209,0.8063136858175619
1,3.0719174713258584,3.1580080768819827,0.2441556022311911,0.1,2.155251803779778,2.30095865987771,0.6501996291239405,0.6428881656099077
2,3.97289726829751,3.9810152924329474,1.1389658542207284,1.1624679473970618,0.6522313466736376,0.6281121388759517,0.8891331014898097,0.9251340445170064
3,1.5608994440455224,1.843651500867143,1.0731788598473126,1.1838914909482523,2.8837758389175465,2.9999996164264777,0.8933639101728321,0.8583628122190347
4,1.647781236414516,1.8191980127215677,1.1950209903796931,1.2485490030683977,0.5859108013018137,0.5227522768537061,0.2236432631695987,0.1576363455657736
5,2.7234348396766084,2.8805771913737788,1.888440283024571,1.9666553504782152,1.5039375498656875,1.5264756275452125,0.6589937210187963,0.6499937427371646
6,2.1691664526562784,2.3176079953502207,1.519064420514692,1.5828978236226583,0.3479305544507501,0.3351317831537633,0.9346402397848216,0.9036413204284848
7,1.662725130633282,1.5083049410239688,1.7772094270500445,1.6131898207294868,0.9790664693000216,1.0019594211666876,0.3690212372460907,0.3980232290229076
8,2.2897483552589835,2.2101727485837563,0.4175988900714721,0.3674181394776497,1.1808096065957878,1.2293235031207763,0.0621397280908233,0.0961397256623198
9,2.397392680256337,2.517543067073708,1.5187210871806354,1.6107126783009935,1.181175944516151,1.1967110609130325,0.738092880390285,0.754092879693242
10,2.8345614917985467,2.8822537267660406,0.2312035893443142,0.2433342750223763,0.4386000975230396,0.4135909456380304,0.7728572495556776,0.7462523157895504
11,3.027355064907445,2.90839921329888,1.0766250415724912,0.9791316662749292,2.02220496593789,2.0699564567631663,0.9795909787143364,1.0
12,3.711784010923683,3.5194175185926255,0.3787214983538127,0.1000249608164447,1.9332574671165128,2.159093684047426,0.8658749135905656,0.9168752624912124
13,3.0126260285126167,2.916901255082198,0.5791937669706365,0.5557059066681842,1.3115161695698148,1.2989574859985988,0.6273961801309953,0.6673978392536137
14,3.93259234282409,3.980963751079299,1.3893906989182998,1.1715852443737953,2.6281761280042617,2.823528145584421,0.404752254935775,0.3977521931982837
15,1.9866927187456844,2.0434507297852536,1.0710575160328344,0.6035195092466583,2.4966772617426902,2.9999903738801628,0.9313325927645518,0.9293328976213824
16,2.6406239999047276,3.0777978132271615,1.4624682951896777,1.6626287918680165,1.6443419513568456,1.616727121514942,0.1510757301023149,0.0750757624886418
17,2.2605323313111185,2.5774527484515946,1.745782641196168,1.8793935663168335,0.09537591113793,0.1366742248992184,0.3733185594965305,0.3073187202811758
18,1.7353332180850067,1.9448008534703147,1.2483723438042391,1.3889233239745606,1.756188207143671,1.7671788762075384,0.7547576998144031,0.7227573417357338
19,3.765396493144413,3.999999994456642,1.7006522373620871,1.627768732863974,2.610089845329948,2.9999843749279274,0.1571217538585189,0.1764565385941894
20,3.7305007623191297,3.674322032922431,1.7390453958237289,1.6714970424975957,0.7802004778608669,0.7185924958494554,0.9315009557064512,0.893500006531229
21,3.54165805713574,3.5285558585152517,1.7867346481747248,1.8122553121344296,1.7473579510506083,1.7345711221480955,0.6600953445583095,0.6650932121782833
22,1.8576768869410416,1.7316108655668807,0.4231380189311378,0.1,2.2390082730600844,2.589016227287569,0.4104359851654782,0.4392113874218185
23,3.748591242524018,3.287150101275267,1.2919225516346922,1.195003736361581,1.2982820011721796,1.3703656868948504,0.3929365396848843,0.5439342887302295
24,1.8712522629078576,1.8967665380751255,0.1234243375890582,0.1,2.768195320795882,2.8412375595715686,0.1955080328479403,0.2115080294631591
25,2.1099930416630803,2.0995873821744975,0.9449890066158888,0.933239544943802,1.4600077928317248,1.6782227041446292,0.7786009930063881,0.8116010136767035
26,2.713643455690141,2.662492330849596,0.5953737308606725,0.5910500513222082,0.43822716390834,0.4475557227413692,0.8572216668218704,0.8909730315435974
27,2.339925858548006,2.2461948053062804,0.6881293064490797,0.6756920747385842,0.4210636169624558,0.4621416393877542,0.0699639155156514,0.1329661243808229
28,2.637924711867881,2.7147990478463866,0.4691199436393704,0.4859021310478493,0.5777854043917466,0.6236496081993236,0.3206056102352178,0.3266075644357775
29,3.018533052138168,2.7927142221049728,1.657077571667931,1.6186449184230691,0.4761452140682569,0.5826349757558018,0.6442807006975415,0.7402808282922803
30,2.203873088125776,2.2112956040872582,1.1036587924635588,1.1182194296664498,0.229273733042026,0.2602526848641743,0.625272614541259,0.6552726163770717
31,3.5398184762229015,3.1574609757905985,1.5089749856221566,0.6407462654618604,2.3389770954854523,2.848262701223305,0.7312115816856362,0.7642117911987742
32,2.1785423661206047,2.123874443254531,0.5629350215716927,0.5122542121506193,0.938057518641662,0.9837585789875744,0.0729417601926825,0.1119504694957387
33,3.515790135346142,3.154478463183624,1.6851764825872229,1.5592404123810102,2.175133316600843,2.1544292131673517,0.5577607067076163,0.6127606733408525
34,3.0132520078154736,2.958987776753963,0.178637038705339,0.2015131625849957,1.0681797060357354,1.0389062486926126,0.5499585100348092,0.5532875975352629
35,3.313014984063554,3.1491719844285737,0.7461063711548843,0.750430867205437,1.273797998498852,1.2818153346748278,0.9350340559069928,1.0
36,2.63440730417787,2.8664100473975003,1.2319662474293278,1.3661788049392989,1.4902369338565131,1.4587408685363985,0.1042245711509179,0.05
37,3.5643837260746896,3.656570675956992,1.1021926944363574,1.1466611732478755,1.5551293375398647,1.676048127044146,0.9892281556484024,1.0
38,3.93070105529357,3.4832129736811694,1.1489672005746656,1.0564650642635054,1.074021431108588,1.0598950132967655,0.12132497788215,0.2683181248598906
39,3.193359407687362,3.219196278746893,1.8082285985770348,1.722851072329878,1.6219386344388853,1.5004560632492383,0.352012594469072,0.3000126448230376
40,2.0327053619287776,1.9870511070907475,1.4933956158180182,1.4756624163290013,1.0521380325600669,1.016475629280169,0.4324195523825144,0.460420429861781
41,2.094969794311608,1.8384917976466288,1.0197727736387263,0.3827183911603005,2.608035638656947,2.9999873367070715,0.6252105207582731,0.6642101903739748
42,1.8735636627602068,2.4969214047652457,1.4497315616713924,1.999948087424204,2.5964548594487966,2.513575242410655,0.8192788249404959,0.7332788445015629
43,2.3757914944397287,2.301345180293276,0.844282899543814,0.4517584008658704,2.710443110100284,2.999984279249456,0.4361398348840953,0.4451401198298706
44,2.459744423895393,2.4297396337717188,1.1240888599845584,1.136517792896926,1.278699280896438,1.258641381034906,0.9486990996972052,0.9736990650195044
45,3.893605997773275,3.0657683468460464,1.07337035599465,0.6014809258640661,2.970934957338014,2.9999211494398175,0.342020366673049,0.4550203714788459
46,2.9915773572641258,2.6729495809738317,1.2205305121436152,1.128762265311522,1.112468802504652,1.0507675126003648,0.3744991781573624,0.4574970513630423
47,3.753251454398492,3.790407851447153,0.5418139839727285,0.4887609096576903,2.348472647386745,2.304175962420999,0.5529152465038941,0.5259156656036097
48,1.6698572895232968,1.6046744714762615,0.1520082951963916,0.1,2.7727575623821603,2.817747462105842,0.2026976262803267,0.2246977699761099
49,3.7596250723685,3.7771659930424897,0.912554950001318,0.1165287605150459,2.287127127283702,2.9998680281548533,0.0731033414641154,0.0591033417280309
50,1.775276653808255,1.731059219449827,1.888143012293369,1.8210752937683223,0.6121951964303731,0.581025615137641,0.1679698657058963,0.1779701890381451
51,2.5854601373221997,2.205916314328367,1.6275555615900013,1.3722766635759267,2.064029619906925,2.1475375465011712,0.8828259439642875,0.9538259153790354
52,1.7011812732743654,1.6220842054312423,0.366831982605119,0.3302018361841022,0.2930150212466156,0.2343723947205204,0.0731237262189673,0.1011237201131838
53,2.338491560508186,2.966078748581629,1.5399053997233445,1.8217643381672832,2.880001446486058,2.9999843311816043,0.3248236139257135,0.2418233557065286
54,3.000970084850467,2.5563599162877826,1.761955027243222,1.5833698575849424,0.3619362025707563,0.3434465029220105,0.2137462194370652,0.3367450928561312
55,2.4471503940128834,2.6949253778639943,1.834550149201816,1.9966571747860944,1.7909509295839712,1.6945766173541554,0.2500928648095038,0.2150930332385779
56,3.1292214986199145,3.278910822821997,0.4502439921943959,0.4757821856813019,0.1375799408374548,0.0910219157679243,0.4497524823230426,0.3817606350993279
57,2.6905598570721443,2.7524821862602873,0.7615999902438711,0.7868250619269462,0.0103975399183431,0.0,0.3838768996349045,0.377879306354243
58,2.3559003818524284,2.0981121887271037,1.4037377425602393,1.275833074262572,0.8786904164559748,0.889168026531138,0.1808255877841816,0.2598255955043183
59,3.2550966727861055,3.388415052207328,1.0464630681597642,0.1000238496501503,1.9373482935420872,2.947453223307311,0.9829593352371478,0.9699593352815192
