,a_true,a_estimate,lambda_true,lambda_estimate,delta_true,delta_estimate,ndt_true,ndt_estimate
0,1.9965068834215056,1.5,1.792932935552859,1.0259579087775337,2.3323309548397946,2.451174152698055,0.6354491305272456,0.6854982044667777
1,1.53998226375904,1.5,1.3935117673139308,1.0999241418288928,1.7070669478230895,1.8193682184551647,0.6542365497713347,0.6510894381078103
2,3.437506760040658,2.464407466292474,1.3259262288128788,0.2904045749110258,2.377961192576582,2.999921119735379,0.0544323626138982,0.1134321271953163
3,3.433702041105798,2.2419664817265703,0.590018774023041,0.1,2.2036159793366115,2.4450218029529536,0.0990449035264865,0.2500394327828252
4,3.608941532756205,3.096899455860129,1.702565653832833,1.4149955215299177,0.9899165719389972,0.9977073249367866,0.6240071979261538,0.6750071971610918
5,3.577372337415207,2.7201840378567943,1.713980538314116,1.083273606972281,1.8811975785912625,1.8658912655130888,0.6581597384408324,0.7031596476617039
6,3.932503011796569,3.889597506592454,1.5112303544290706,1.395676484173516,0.6331806366055703,0.6650629357475571,0.8140284658913489,0.8330285057363045
7,3.582870907493968,3.357425382007853,0.8518479653228389,0.4066435369933888,2.574905761310385,3.0,0.6954969766977608,0.6944969737849673
8,3.3117373994297155,2.974509238742564,1.7413971674223547,1.0415267944869084,2.5578129228748567,2.858675414196436,0.871084192213565,0.864084210770864
9,3.1818558258845453,2.8214357816999405,1.1677543279167322,0.8511295227638049,2.761229794876639,2.9425051328590235,0.9169906659039128,0.9430287602826648
10,2.2817282595492285,2.2096648652889863,0.3916242053355019,0.364131711392577,0.8958151797417931,0.8747467303308675,0.2211360700451559,0.2211355451376313
11,3.8598163583834,3.536785856608857,0.1552490947039479,0.1279837264714702,0.8206408892642001,0.813978310955137,0.4036517479593086,0.4966543050580092
12,2.136636287480308,1.5929638507349984,1.8084752438209457,1.1844136935318137,1.0114331288407126,0.989293979656114,0.5775545241345653,0.635554417845523
13,1.9814225885577423,2.659119940478307,0.2400802170473711,0.5327769105607916,1.0943720066783134,1.0512622916048442,0.943881032107607,0.8428804072925504
14,2.145891431914865,2.388832623091882,0.3074694523966677,0.3673551217782655,0.6215425676183703,0.5937362886145587,0.2068710383695409,0.1418695954192485
15,2.3865955540897725,2.0795504081886613,1.505031015446069,1.042944094072792,2.6550397949400644,2.811158045967269,0.061010998385993,0.0820110020485371
16,3.4878502914944867,1.9353735661299432,1.272923748207652,0.5466616964792302,2.5444959559056786,2.41839400761204,0.2293780684543114,0.3713780455143501
17,1.8594542535636955,1.9929710232844748,1.6904350817459333,1.8581698575913188,0.9109430563023584,0.8573539137271937,0.5117806326762224,0.5057806389382495
18,2.3982858381080208,1.5076784969307664,1.50978162726673,0.6658907347973255,0.1676778369385164,0.1883543622085811,0.4695749166511299,0.5975721934252884
19,3.713804210655298,3.323641958517576,1.3141925311166371,1.1981482009397193,1.8097703543955044,1.809502937157865,0.5421295681992581,0.5841294722508789
20,3.4126645854192788,2.948219411857594,1.4380497165929846,1.1416541596970302,0.6624424882299,0.7090599806675483,0.6606999048626134,0.7136997903616384
21,2.2541324856967595,2.434549342835686,1.4941486222472635,1.665698929458538,1.3554549783800092,1.3856431600021872,0.9970974154401014,0.9890974928652364
22,2.9547528221073485,3.0097534097235243,0.6255798604159428,0.6431552258779007,0.5436614260465656,0.503748647526447,0.4112064723025394,0.3782064243196138
23,2.5099600979241736,2.799633669415056,0.250731119995971,0.3806017983396537,1.7366491135283455,1.638377515524773,0.6575357838786255,0.5975362141022621
24,2.869951623832291,2.3985329601187484,1.6186546399672976,1.2934019713539031,0.6619268175243216,0.6382352590145228,0.5948744631996435,0.6355148877331283
25,3.231605854831415,2.516983624292937,0.5565541288094722,0.1,2.438858704241622,2.8639964101172235,0.2775515311066952,0.3535514675257141
26,3.242273115483904,2.2138910783052976,1.5698090642443974,0.8405414974543002,0.988724992415272,1.030523093206204,0.6733129073774343,0.7663129064473575
27,3.408604043223689,3.398079674309693,1.1225911524493073,1.0713157814542646,1.6517374746104003,1.6534689115138737,0.2941508814402981,0.2851506646815294
28,3.5567192470905864,2.662606660841002,0.6305248510490068,0.4497096739738131,2.2316942266522823,2.145018713579903,0.5511396023901408,0.6678906620860776
29,3.5840604539004444,3.2817163221094177,1.278017063546072,0.8159579564650046,2.522729695043914,2.874947516233185,0.3963804938503897,0.4033804306248545
30,1.5143309098706892,1.5676880841201073,0.7282397445914393,0.7724821804199002,0.4211362983553204,0.3559429217250693,0.0620175734973518,0.0510188289280761
31,3.712837580075659,2.6164490085018763,1.6299210732249212,0.8915838617537808,1.8885291081218032,1.9486301935504404,0.9368767863417978,1.0
32,3.1560265650821258,2.366054268620285,0.8951661785661632,0.4806054331930587,2.886560206795108,2.999999998160858,0.7503751186200343,0.8323751344685977
33,1.7221461550421375,2.118902531959889,0.2640106341003252,0.8653163719495438,2.3640313234456336,2.12921896037074,0.4339588804674529,0.390958987591645
34,2.968695616114444,1.9219970534727744,0.9468643458740944,0.4203772142141422,2.2700290118006894,2.3158791991011123,0.869380998158743,0.9903812917626316
35,1.805159841786608,3.03525196374912,0.818725153099156,1.7414184530445715,1.7261198541531324,1.6858424081173349,0.3612854875419508,0.2602859842730588
36,2.793598007385954,2.6684698090784504,1.733408856337843,1.448035126254428,1.2990593638915189,1.3136381258335783,0.7139251636598882,0.7079250996724284
37,3.2567928600831246,3.5139076501797497,0.2869255366202725,0.3252796559104299,0.9991825502098012,0.9355783992805928,0.9731936984537798,0.9011936996770477
38,3.5224108417330893,3.9999647350718233,1.138405023761255,1.5149763312281506,1.4152472940182212,1.3864351390783105,0.6665804797622576,0.6735807460195251
39,3.46940519595004,3.923327584525084,0.1759672546699452,0.3083375659919347,2.89956134645322,2.689524143997564,0.6713350145382128,0.5963350383402161
40,3.8443520188493134,3.5838588312001134,1.1770782119104366,1.076706026809648,0.715045517256244,0.7495539668398803,0.1564728202944561,0.1994768078344332
41,1.9323009926303083,2.035209991602672,0.7145817518927572,0.7500470688074222,0.3917183679793626,0.4030314074955653,0.5058342459655726,0.4838351938387477
42,1.7585662791117616,1.61692721989242,0.5237284480176724,0.4195168291213197,0.509396518220267,0.5287022989121807,0.9616433916895476,1.0
43,2.022111833093847,2.3139994693379142,1.607073165368867,1.817358632670308,0.0425510142255645,0.107721533169241,0.9224436837323602,0.8934438298129928
44,2.1605282464506663,2.344087595607011,1.9071120031556423,1.9999951626958024,0.6827866146760249,0.7185369605317828,0.2136743492531526,0.188732858826081
45,1.9103382979577568,2.460653105325953,0.962684268214817,1.444764323669234,1.633023891947169,1.58428335163735,0.5263608437047874,0.4723609365418914
46,3.4295076689878607,3.521387716112918,1.0547217657205783,1.2368829767833436,1.9929415809988944,1.9572640333443736,0.669066245441584,0.6900670027595228
