sbj,b0,lambda,delta0,delta1,t0,sigma,mean_z,std_z,G2,BIC
S10_epo,1.0121193113831861,0.29822475524789044,0.9760344963840294,0.7437605484560728,0.1876564199813834,0.32522447198182575,0.18423198745479205,0.07756863051575562,-1108.0332582076408,-1070.1411101985068
S11_epo,1.10422723566716,0.0456950976012722,0.5196603113386346,0.9067193657987809,0.3402749051507206,0.37207545977295825,0.3389452838827839,0.11069576298948205,616.3371063824653,654.1528202369348
S12_epo,0.8123421118487122,0.019026143378249812,0.8875843499539413,0.07275143194100807,0.31526560614928545,0.5164051631463868,0.2821013935810811,0.12085037684619715,-6.324552608002054,31.58925607447655
S13_epo,2.167803314684691,0.5654961439752496,1.0228561468631188,1.9927039569554093,0.22006210855860178,0.2981033168083896,0.22001437892025089,0.0777123078999051,-922.5348727632824,-884.5887189889945
S14_epo,1.342466330310332,0.1963707716314018,1.124048638415466,1.1345040590281554,0.21924957248658175,0.3230183449731925,0.21699642454954954,0.08073132307114884,-745.2140488923694,-707.3002402098908
S15_epo,1.380914979266955,0.23325369020788014,0.43490256664138166,1.7905248342268465,0.2735359736861967,0.38684923729147597,0.2715396601775957,0.1154951055123321,214.5822789087013,252.4308695577585
S16_epo,1.6335023005134794,0.37403570009656656,0.530268316566207,1.5716497458078893,0.23214024601546587,0.39452942922625545,0.23046396396396396,0.09582928767600397,-32.871193877877275,5.042614804601328
S17_epo,2.068689767288489,0.2313680631136994,0.41359080738305953,1.3346742553291033,0.2553768684593845,0.3980943704634305,0.2560608016304348,0.10572740327474571,451.66880107197454,487.8239969149264
S18_epo,0.8698758999917312,0.3930592373086459,0.6982475055049872,0.545649795429081,0.23269530254301263,0.5011658422538786,0.21164807282315978,0.08342456699377143,-565.9271863694663,-527.9917949299027
S19_epo,0.9778180742703154,0.09007778857793468,0.636184400638538,0.7607247253090229,0.2874253461822982,0.47727252975929874,0.2822631862522686,0.1374250579164501,259.3603018605531,297.23071071547054
S1_epo,0.7124692508164914,0.3422523720469608,0.45510034856039716,0.621192229634852,0.22643523694341905,0.4460752696633129,0.23145548003158847,0.09509615633497598,-602.5639904228419,-564.6610023023583
S20_epo,1.5506253395854253,2.0222719029041176,0.921752333195233,1.8919366426958193,0.220708299788966,0.3867069325201101,0.21776610103046593,0.09274629772214411,-1349.7170679775713,-1311.7709142032834
S21_epo,0.8929652793042583,0.15838446185536065,0.9138617371605042,1.3838655001676428,0.24155670176472407,0.5394327173715371,0.21703419317061143,0.10727665935149928,-464.7962997065644,-427.4252336850173
S22_epo,0.9901857876137865,0.022735202951157024,0.8545464718306932,0.5173960072300988,0.25146735787758107,0.5660023393153937,0.23017465596330275,0.1263892779627554,110.61119438445911,148.4159091524386
S23_epo,0.8178379113429926,0.24900823039093872,0.8748400694385063,1.165668175347674,0.21364140179915037,0.40421408336239495,0.21897133522727272,0.09001389190165124,-814.9712477239988,-777.1117380546397
S24_epo,1.307319250295637,0.16445035677833952,0.6905655153308012,0.5729127634946666,0.22052229947047794,0.3529392990919047,0.21803355823863638,0.0848060376110081,-53.23786187609515,-20.876096597980982
S25_epo,1.5041353391603227,0.22313395982035228,0.8770912546145403,0.969432363597901,0.23514709025685526,0.3774106914511223,0.2335635977417883,0.09739835358441486,-179.56228567551005,-141.72463395382195
S26_epo,1.000668637520497,0.01,0.5761681109776887,0.9314833214240049,0.26445943660688087,0.3967795530142783,0.2579817598684211,0.09989722075440982,129.7293653896675,166.70925421387534
S2_epo,1.2247194582597711,0.23991180725125902,0.794488409747559,1.345992660929677,0.22897547315338193,0.4588380312613506,0.22216432995495497,0.10870564636462043,-268.11765660956416,-230.20384792708558
S3_epo,1.6093396443457584,1.4864079105878978,0.9507439268729625,0.7524198795992905,0.18365808570197817,0.39619502794663436,0.1836146556712963,0.08470170725632627,-1214.5249235614158,-1176.775508724066
S4_epo,1.1053975355955352,0.557026250660475,0.7591068553545649,1.4000609234919537,0.2802871111528578,0.26545899908520265,0.2770493901753597,0.0696767710641421,-784.0787788317281,-746.1541690662245
S5_epo,1.2789798729376196,1.1600723114772682,0.8496027037288989,1.2100195431477607,0.21694337815819043,0.3358355683382039,0.2182082674050633,0.07747749707054563,-1145.8616276858847,-1107.9694796767508
S6_epo,1.1639497388732816,1.2749304676835778,0.6023871079237016,0.606557700745284,0.22095457409688782,0.301258949595706,0.21773346330789944,0.06308366017006825,-1254.1486039187039,-1216.21321247914
S7_epo,1.869021862345866,0.4191830028498078,0.4594864666516643,1.2487518909627484,0.20808529235240092,0.4963925127226312,0.2058374971382784,0.11009498562201267,139.54514968647658,177.360863540946
S8_epo,0.9604544162685467,0.15162858082489988,0.7716211294819663,1.619370541146476,0.24636725794551664,0.39741280306169763,0.23629498487903228,0.10002546278480638,-507.6047877536823,-469.6586339793944
S9_epo,1.0291241087377028,0.4148872375070856,0.804574224511421,1.3633556391781514,0.227278937739996,0.3665441937220669,0.22002150203435805,0.07905437664167574,-787.9630574871717,-750.0709094780377
