,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate
375,4.497428013939603,4.4379287211641305,0.7895486092902932,0.7809157098308896,0.6120482454636172,0.6195048245735236,2.1258469013937003,2.128395533486983,1.2044374890422784,1.195583562464165
376,4.8250869784992885,4.315274250912325,0.4577821004863831,0.3754908051523279,0.7083774694893118,0.7449719864687507,-2.355848784092165,-2.3698839567148724,-2.4615372049527333,-2.455085825879435
377,2.5889283294154253,3.6258555501094367,1.3277091365433318,1.535175540240099,0.6891971792334639,0.6141970661436396,0.758212263809535,0.7326066047041444,1.3912991908518868,1.305051164339957
378,4.166101084941225,4.666918418403084,0.1688532694931493,0.2198967802337149,0.7781086631545626,0.6776756245148311,-2.152743384233978,-2.117919992634932,1.3403831799314363,1.2702387489627451
379,4.91734165026977,4.004131953568423,1.2443223652454405,1.1049799607832216,0.3856756220841201,0.4498921919318738,1.7601441051737492,1.7794900809630068,-1.9699764060314275,-1.988852535943448
380,2.5184726632721546,4.489900797589126,0.4035054705066817,0.8129259688203884,0.6615269487460358,0.4758558847266114,-2.6248833191247343,-2.414702991144528,2.37688330935942,2.2712052926617847
381,2.431219890393902,2.485328497269824,1.1257677199592648,1.102294621057036,0.8236421557875231,0.824980859029448,-0.90853765990383,-0.9578719352038242,2.628861176426275,2.6298994857256943
382,2.373569090845325,3.107641995498837,0.400107140814937,0.7212370348157666,0.2112547051790164,0.1267276839838388,-1.6467447621122653,-1.4923753211593755,-1.612292326187265,-1.440856383072128
383,4.358167406307601,3.550242470382142,0.7202414660368309,0.553045981154801,0.4188829681778958,0.4971956219654556,-2.4278636016526125,-2.572693107012056,-2.800666055117928,-3.0
384,4.366982418224131,4.351233277442812,0.9564722042975206,0.8704570754348978,0.1243802930206175,0.1136268895485479,-2.912517457660482,-3.0,-2.302324394603274,-2.352146513209861
385,3.274487905666726,2.71532853489012,1.329638658565352,1.1608252894816666,0.8019945772720564,0.8615452216955992,0.8460943843195268,0.9244856327944906,-0.9763961660074404,-0.9148266141170166
386,4.177580273440305,4.15425496408192,0.4770746177111381,0.5100804369152823,0.7904254992434581,0.8350640904923041,-1.4202163400962229,-1.4859195564241463,1.956611526073168,2.0187287952256274
387,4.785071908635935,3.115148134322653,0.6627158494706402,0.3906354113744854,0.1523927218551431,0.3490844208123127,-2.0188988012248057,-2.4280631570991424,-1.5364709746396488,-1.693537885606777
388,3.5226730076073487,3.2364573773523286,0.399346836034665,0.3520330561752269,0.2440645192160555,0.2686675710551777,2.779966562881412,2.757340420225144,-0.800996613862835,-0.850052422387332
389,4.97501738475164,4.946919446521177,1.2053561949045044,1.1775450269848813,0.517947330346778,0.5212629640012547,0.4051968868787425,0.5193867403695498,-2.7450182969977206,-2.7754401155484
390,3.777207059275808,3.137978622137868,0.7685214668688132,0.6570824762223451,0.1566590797734742,0.2290597444829052,-0.8176268570823926,-0.774647677029314,-2.4891449669253896,-2.5208764159907537
391,2.6848869659045134,2.4877580299173983,1.3082160374937544,1.254414608734746,0.8272246739564187,0.8567572638964958,1.407200687081897,1.5030868478786847,2.088219261604973,2.2314786142556047
392,2.745490337034332,3.0578755214059665,1.0352679051886151,1.244106421025787,0.4012305856318596,0.3926164284060615,1.9712617589367267,1.9218514803182165,-2.94710154818042,-3.0
393,3.696391718235633,4.273652855662062,0.8891822518228296,1.00518734123969,0.8464995694583521,0.808320419806134,-0.5625645186801151,-0.5230937263448525,-1.870337531389462,-1.7976278998107782
394,2.2207820257584547,3.5373322051251552,1.0453998134365494,1.3872073106752856,0.5010763465816437,0.3802508443805754,-2.099321581912646,-1.8173416488053544,-1.1300656327407843,-1.0181324722799028
395,4.116462178773045,3.191514903475877,0.8137398128040857,0.5591810741338405,0.1256087917227477,0.2023561756209585,-1.274793587718593,-1.3732195841199022,2.567467141726288,2.7296211241174784
396,3.027392680838802,4.332030014714219,1.387837506845913,1.676799338482193,0.4586019031558027,0.3774641490496274,2.3069374792081963,2.1372573819366227,-0.9456309015077756,-0.8220308706689203
397,4.315940867893048,4.398786201856224,0.1240644292660658,0.1,0.1741677468824736,0.1505387015714492,2.8080934673101003,2.915408566419781,0.1880784997843121,0.1877984889011992
398,3.047387501729287,3.3812756829496995,0.2015653606009718,0.2635535376379183,0.5604483281767147,0.5159365562504439,1.25101275915234,1.1690852235078757,-2.539902451427229,-2.43664254592388
399,2.832567981873796,3.692003941032499,1.1751622711974468,1.2975094358202148,0.4388585646826848,0.3680492033985197,-2.15375897449323,-2.102100454029077,2.2150723204108207,2.010862801249583
400,4.37712890474343,3.991046586586263,1.3257930611287314,1.178271840691063,0.1944233120891514,0.2179645661726053,-0.1175876306848908,-0.0630595571114995,-2.7596257638922688,-2.906387978185024
401,4.321954347344057,3.732785649699153,1.021318293282692,0.92602395429884,0.1089446348045936,0.1644965326153102,-1.9391780348945284,-2.0629441479112,1.2580497215535185,1.3719146424608186
402,2.021448364343679,2.02359034219586,0.2760802532096945,0.2929252439158675,0.3461313360372611,0.3431307842423104,0.5608201664552825,0.4822424353506593,2.147867182355423,2.038292449475489
403,3.418935483679974,4.560678433005352,1.343973497856324,1.49977528719662,0.2498782014332766,0.1724427783291073,-1.5825412119076547,-1.547485187265135,1.3167833056277136,1.26288971072809
404,2.9367663821768084,4.879982559950997,1.2082569285928508,1.6661615698157448,0.7809988064579421,0.6756931472872991,-2.916308771936345,-2.817317303696008,2.743384489451331,2.4385868956628305
405,3.192129948748777,3.1882461946567493,0.9381907856007836,0.9071021402866823,0.1457614570301199,0.1633661830047628,2.664690522338116,2.8533862989300807,-2.206317317039549,-2.300769813270205
406,3.2897712641494428,3.7866145625897465,1.6680152172054743,1.7153088546521482,0.8614110372991272,0.8405595738043465,1.6495533337901738,1.7075453489915549,2.744122722080016,2.784465923238399
407,4.369932282016428,4.310871214422162,1.062275521222568,1.0273784051581294,0.1634335656963212,0.1745839632418477,-0.6603338157669625,-0.6225448105178842,1.1261156953916782,1.1966677806358588
408,3.139720164337882,3.7941108419155,0.1598057172100236,0.3057023944509459,0.6478012183187963,0.5594250322055117,2.872165775942098,2.669953515098241,1.5984255622267012,1.5738909302111057
