,a_true,a_estimate,lambda_true,lambda_estimate,delta_true,delta_estimate,ndt_true,ndt_estimate
0,2.437386031221213,2.095938167518884,0.49271911254184275,0.43865423238548146,1.7556080702104457,1.742657330550565,0.2885857413931839,0.3595857520809998
1,2.2128221037394744,3.125137539857035,1.2838870092924786,1.439946431509484,0.1958587389822719,0.09579768069712741,0.9202895444625555,0.8012896423721286
2,3.3124069251364503,2.5912344931765743,1.819076897223785,1.6115284707777175,0.2929896222808167,0.26842433374232477,0.17303960962107007,0.2450398279702125
3,3.928494452886505,3.134644441844763,0.5171168790730819,0.18734342343657315,2.323107447265607,2.7867211317774703,0.412393783921444,0.4843937807156212
4,3.9876379150686305,4.0,1.060117420231956,1.0214677884350178,0.06540054908416293,0.05102318951624452,0.765325298811122,0.724684146464715
5,2.7249318320037754,2.2277999496657994,1.0184613265353406,0.9712694663840679,2.1171141653663073,2.2027610024605595,0.8580209204401544,0.9280207284755075
6,3.1769262893612376,3.3631084737604655,0.41708941023622836,0.4644922339747224,1.2205278512125137,1.1477435251867956,0.5361374380263245,0.5331370189758666
7,2.4961020732382773,2.816639964425343,0.30791533929265036,0.1896579781690795,2.6798357512622015,3.0,0.8359022054082692,0.780902205219872
8,3.69576753411087,3.576639496824907,0.20747632869682636,0.17384397608623064,0.7742245984377387,0.7652184348572343,0.9777952383233135,1.0
9,2.479752445089049,2.466119913647301,1.700907013697857,1.7332548207541265,2.2515313015704073,2.1559339945105505,0.13598814142727478,0.14698814491211598
10,2.2562286652213883,3.7689388361271607,1.0066598343276905,1.243798836454427,1.6383734973692021,1.5027112139938805,0.6651859095983383,0.5071859070581517
11,1.5537859555923945,1.7298922356340865,1.2117443908290868,1.325061267969411,2.1086267725591585,2.0738059645627285,0.9104565586626273,0.8884564191358225
12,3.1958365809454516,1.8959051130533302,0.8283396460172172,0.6178936263232543,2.5224984438095186,2.521563436995155,0.733898709280624,0.9068987048257515
13,3.4053942090951135,3.1636130973252046,1.0197366726409545,0.9487681451091198,0.29549888083627507,0.3397048823025134,0.8230676226313671,0.8520687620696148
14,1.8055925674448683,1.898686105274497,0.20119952119710244,0.21729533968314857,0.49827392355075784,0.467293581340851,0.2845920486616321,0.2822146117874642
15,2.903397106391887,3.729514921197824,0.7060924672046976,0.8179722124395192,0.9832424891198451,0.899817783326493,0.2510164544209775,0.14601621012793486
16,1.7464676872859308,1.830373530711585,0.1951981012801871,0.17927172730926194,1.177321661926175,1.2883154822576353,0.9380524965743116,0.9154791923424626
17,1.8703550527852826,2.667345209690586,1.3444710344571709,1.4985964904982736,0.4806700947503194,0.44907133478494055,0.897537927732742,0.8065379631044061
18,1.751617784998147,1.7519571221971044,0.5691479768364562,0.5497818611681937,0.5054042586287709,0.5338836268553986,0.40007661556732355,0.40307661159000124
19,2.1078501897301085,2.379318157618723,1.2607180982683375,1.511495790727729,2.3339424531798363,2.2126068622408592,0.18613659362293256,0.18113766857413882
20,3.1346241810669153,3.649337354358099,1.403502297568059,1.4504042736566392,0.8716562302217351,0.7647481872042157,0.7896941315888745,0.7586941420246169
21,2.523796096576769,2.5833727180857613,1.0044531945122437,0.9918940975433922,0.9863935296858961,0.9263985025800363,0.5659692707626948,0.5569689624271954
22,3.43978886537931,2.968255551676784,0.2452963844473437,0.3813129294143323,2.3822137987955707,2.085983155144392,0.31177856898911793,0.44977847612556415
23,2.431443329656159,2.548269350146209,0.22972286968074307,0.24317603386313108,0.4286937441124571,0.4680007944932788,0.4678685167657559,0.4618663454323198
