,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate
0,3.5963766881015147,4.928339532286429,0.4812928577001911,0.8138586844589129,0.9912726298422886,0.8797031122325665,2.216290213182909,2.1392071764067944,1.0487776923881766,0.994189519409366
1,4.573733041000378,4.120200634391474,0.9465621627727812,0.980122690882311,0.8485010457484342,0.9241970798798256,0.8760251346183674,0.846442914150976,1.4541479123662688,1.3434253441834403
2,2.235883604027,2.2106308222790547,0.9747546989184492,0.8650804881944342,0.19265965454971454,0.19827390821001,1.72309628756005,1.7868005041575568,1.6963288153491225,1.705181546507561
3,3.7439977039730645,4.4780280523326494,1.5582185281239735,1.7908837095717205,0.5637078017259196,0.5353453006370488,2.3081584487179176,2.292621621152382,1.7071681839209452,1.7287928192671898
4,4.566422502770742,4.750904391485554,0.773935867368195,0.8256117776655599,0.30349128295719957,0.29422483389161247,-1.2440746670749925,-1.2422180703094363,0.21431665978068737,0.19995637853428394
5,3.4766050600563636,4.932529856700363,1.3110833632453434,1.9928096181073385,0.20888271052797844,0.1292582962101888,1.989298836669598,1.923137465821627,0.44854709856808417,0.42420792202110724
6,4.18838777123636,4.133690808936724,0.40898690249561326,0.40383389891632926,0.2706794451606805,0.30189702643079985,0.3920703343818088,0.4222200146854368,2.3699140336193554,2.4179675476377396
7,4.048878481264784,4.021041906332513,0.9544671437734901,0.9842765003660553,0.3568708112906926,0.38541657388306805,-0.791727658953405,-0.7407490153028554,2.3573519822411635,2.428011761185695
8,2.891177875449644,3.3948650284841495,0.5917100417532618,0.9566967077005464,0.905135085629164,0.9049748980320598,-1.8597760446652745,-1.7319081387306787,-0.1498918579384172,-0.14052479919863872
9,4.572362408917637,5.0,0.5154624687371911,0.4821891842573904,0.5695336661613637,0.4437351142689807,1.9346108808694382,1.8695285116977152,0.40456734093269553,0.38434483762027843
10,3.595834446329956,3.1008767577268244,1.0480169718234615,0.7625224143484718,0.2426361253139495,0.27537552747490646,-1.1624996703837969,-1.2049538812769265,-1.5054630130687616,-1.5660050275048385
11,3.3737896283022915,2.375757271056146,1.658061322454025,0.9253606359566403,0.4069684566394408,0.4767868677886621,-0.6579821975705422,-0.6644148643195739,-0.22188182754931596,-0.23558880838606014
12,4.895117377812282,4.861268137577023,1.5975982555456152,1.5306895916323453,0.9724442400282778,0.9724443566093979,-0.4308189923229242,-0.3970777120090826,-0.08051266578511984,-0.03221746036571158
13,3.0585548838679735,2.9902617955596718,1.9453925354093604,1.9999250636278043,0.174035186925101,0.19526596808532165,-1.8711866253290677,-1.8890907004163773,-2.093148302175802,-2.21718485177934
14,4.534853408964488,2.5129483822903302,0.6464600926856069,0.1,0.5685522562169512,0.8439471569829106,-1.1791629008142592,-1.3895389254548338,-1.7158682738423718,-1.9294429395712518
15,4.038748450614911,3.65745818724997,0.9633226237986366,0.9362927703271835,0.47891230468945517,0.5609132648795253,0.861424686114477,0.9333978511776936,1.3081294675179689,1.3981007069992768
16,4.3528394342279615,4.91878792956984,1.7603202957265882,1.999455570010146,0.8968445788589438,0.889106547100027,-0.23037863503145561,-0.22618740904419038,-1.5646882676502831,-1.6446721094137629
17,4.398622118786976,4.633111213049298,1.427853585405066,1.395130525946924,0.8403950450319352,0.8410261058273609,2.817772547925567,2.9192874680772616,1.0265987197528845,1.0934040506138618
18,4.931420394458585,4.72913844944704,0.2066242359983488,0.16642067937689606,0.7702036193502503,0.8029215590023633,0.9726988745192902,1.0733203909485864,-2.7869526436081715,-2.8236576560636335
19,3.948737120466345,3.2672684201043896,1.548797486502173,1.0704333929869985,0.12329168950629457,0.14055980103426133,0.1015946656973592,0.07999610003869546,2.065139369754349,2.082006632916724
20,3.0423056615271777,3.089792857617108,0.12448326047568534,0.11365555883251455,0.11038865331744206,0.1,1.023934007018479,1.0785436797250672,0.5935074621963841,0.6471417648637809
21,2.346931907252505,3.0408063377491312,0.8410659196449041,1.378800116088752,0.1535075799799248,0.10880867967627093,-2.6804174626435966,-2.516295482000842,-0.7908992689188112,-0.7745324766158445
22,2.469412062695341,2.537122954392081,1.491794328398212,1.3192085092774253,0.6305460130472141,0.6196930117310122,0.4248794134383491,0.4501037804795809,-1.2117281657533214,-1.3560992463045645
23,3.5183699843086464,4.225595290452484,0.7972332608059578,1.0295837050752394,0.8136738091314428,0.7494145508555432,0.38585402451628403,0.3985063664644424,1.6785984401964813,1.5765614304974598
24,3.734399192756516,3.294755844917933,0.14535854978796797,0.1,0.5948200120964371,0.7548200149495073,0.2623983916038608,0.21603538309246817,0.46860640881701543,0.49372521798898683
25,3.519437649797145,4.438463292056274,0.5217865780341393,0.8060158278099836,0.6533280171887826,0.6049552916151266,0.5934402389840188,0.63351588914292,2.701243068425435,2.666808163059873
26,3.842432536086581,4.493230409147068,1.78159606627075,2.0,0.8683587781925145,0.8511637733090873,-2.6365292974198704,-2.812822739285136,-2.196035211308231,-2.272019489489202
27,3.0698299511518776,3.1320796463653964,1.441386067600958,1.4008009703794317,0.9668606065165234,0.9764648742270414,0.9531584110212035,0.9351858369692871,2.3688408756538646,2.5348181950700663
28,2.793558455825091,2.9230740654221457,0.6834484688095832,0.6684459170753325,0.42692441523508656,0.3942086835021475,1.3472967226228232,1.298442166842715,1.3907576751498547,1.2208596637967273
29,2.525469168659816,2.0,1.8638162310246953,1.4184449198194393,0.6047153811786464,0.6767155147265019,0.395042359100483,0.329888623216279,0.9940089975931929,1.0068794025097467
30,4.635074859993432,4.432455539678596,0.6839702383482344,0.6666269916482621,0.7411823651466332,0.7904573969136688,0.845406192300252,0.8219377118582663,-1.3012744492136405,-1.263448403475914
31,3.8258392792840494,4.322497396635087,1.7193072357476462,2.0,0.22093378136408415,0.21330235859488997,0.4107352189835083,0.3602440319696284,2.7251255248299993,2.788282655473835
32,2.2136545933522043,2.2695570157699954,0.43680862687454136,0.4548856826556008,0.1531263225919265,0.12712955047365812,-0.9835742383676402,-0.9332867244042032,0.9196438681048746,0.9723886194796629
33,3.8009687733708915,4.135485913077001,0.7832583657666323,0.8168677242305108,0.2389400585312656,0.19022987835245164,-0.7979695240981619,-0.7571089417705796,2.4730211144072385,2.369813424502454
