,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,sigma_z_true,sigma_z_estimate,alpha_true,alpha_estimate,sigma_a_true,sigma_a_estimate
48,3.041506987354922,3.3195551246816484,0.8262937869944876,0.9077541249771772,0.4558304545614253,0.44915933617125015,1.4888017031485747,1.5818519589233637,-0.5517058601969203,-0.609589268064125,0.0766364143933568,0.07886581400625964,-1.8678853558659423,-1.8614839823541962,0.12502660377129113,0.12939457632919865
49,4.298778156301094,4.029712334742305,0.34046988665142464,0.21435086015941401,0.296526887555122,0.2952342499955213,-1.3607381957338485,-1.416381796257138,2.00164921458608,2.0338355287887127,0.1256692374137461,0.12220311238743228,-2.0164289765944985,-2.01682517095335,0.06845066680325042,0.06717412096256789
50,3.1165052308997727,3.3530039497847555,1.1469945960950383,1.327852273967098,0.7827900314701295,0.7905169623764764,-1.3012618715350006,-1.420523988976519,-2.851201667448666,-3.0,0.14882035545937597,0.14532262308745436,-2.10499661957983,-2.1023468360684996,0.1186353694713292,0.11699282331748917
51,4.597977733407841,5.0,0.6915992353459344,0.7966109472474321,0.5586160401669408,0.558124666040302,1.8146329765477391,1.8828885451686685,-2.656811069565477,-2.746839402365444,0.12656252348696526,0.12603832125571426,-2.0497210334770632,-2.046725666993799,0.1100384370911482,0.1096685953450773
52,4.756834087619613,5.0,1.3814183353921385,1.4014211518490884,0.9628172171061585,0.9631787816126816,-0.047003363868262094,-0.03754811700235469,2.16671507050789,2.239102273051933,0.1052489062757647,0.09256540292479724,-1.5071211850536266,-1.5127034010886966,0.150052333532591,0.14978231665423586
53,3.675749907348372,3.684230091410493,1.5137165482173485,1.4612791711895126,0.7789096347131741,0.7754690090227817,0.16137033782612908,0.16656686344175153,-0.30405514207131024,-0.38109052964938395,0.14887673573271723,0.14153037693849277,-2.4916516278639325,-2.5,0.14170687311350877,0.13617320980255118
54,2.3001906459935726,2.2780097079422648,1.8682429605468192,1.500918041221519,0.25148768087403506,0.2565312641649137,-1.708779501401088,-1.8260535366802992,2.4919808365417397,2.5991104835526375,0.09034075836341941,0.08970685904052497,-2.164693268652713,-2.166262080659579,0.11675446654396991,0.1191985803612044
55,3.903959846629457,4.997436913263115,1.3178511934703248,2.0,0.7061395885984397,0.6956959691136447,-2.524554628211321,-2.521394031462623,-0.42130724523610596,-0.48156136412536665,0.11363469381018612,0.11413096303327494,-1.880704140922381,-1.886503866085579,0.16385427181765527,0.17315003132658588
56,4.119152450502419,4.9999990508905245,1.0124542201678488,1.523438476870071,0.8431513164956111,0.8465725203956816,-1.6516050493084427,-1.6831155826500757,-2.9772424093801955,-3.0,0.17995235616600702,0.18036923277971773,-1.73245103918987,-1.7361417878002239,0.10481949588738826,0.10104157704763403
57,3.6220143814740444,4.203584578020172,1.5584299367614385,2.0,0.16667391312715882,0.16939535332331923,1.1249495539044925,1.1961942517207436,1.7661373863771728,1.8275843882486429,0.08934298693220571,0.09846604288519327,-2.3563274682726365,-2.3696429551455154,0.10653540841536133,0.09735233952282248
58,4.083270383966587,4.345275936392821,1.5961257330396321,1.7098913314778446,0.6133555437065321,0.6124626110957792,-0.8166116003301565,-0.8302845452753882,-1.6681685852686399,-1.6742103253775458,0.06822718588993205,0.08106544921831613,-2.1170108325182166,-2.1178515332905423,0.17675927207180808,0.17201662507484072
