,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,sigma_estimate
0,4.634873784726846,4.668944530427402,1.1787095376456023,1.207482137050689,0.8807635124724894,0.895041684547755,0.8129142454518998,0.9319700482883329,1.020146120704066,1.0185273576208689,0.3014520028969893
1,4.54519488862255,4.762081891949998,0.26752398792990306,0.2873145385047721,0.5086246744040981,0.528742025450276,0.8928153376181818,0.8936230988718707,-0.1580537793335084,-0.18918164687018807,0.29147933864354086
2,2.6440350101495107,2.5211058401944477,1.397428081317929,1.5610378074071345,0.6096478845403669,0.6492227405904045,-2.72600067276062,-2.747032780676483,-2.0676493699577088,-2.2112007455465252,0.3078692571512119
3,4.0715815434982,4.224015888436689,1.0202971661252327,1.0445549915269463,0.8809879598348188,0.8853653522526814,0.3822589071505067,0.3348025705903709,-2.3130927117642535,-2.341805615180572,0.3099001380732184
4,4.220601592537453,5.0,1.1111472991927875,1.4811353768249182,0.21854218164654474,0.2379154217060028,2.9618917414286368,3.0,-1.9293215684905443,-1.951620393407843,0.3123848601632318
5,2.7995449385130082,2.8089367827441896,0.9501148189395625,0.8856909105038799,0.438747787234145,0.4251457863598227,2.2818798599226513,2.2547596128614833,0.8394523240575302,0.7208977185013469,0.29687002909083815
6,2.688527107528633,3.2820851295774265,0.8078260782248781,1.1097471516643826,0.919576237820076,0.9036639019335984,2.4593287225168505,2.366521577817469,-2.623211313295318,-2.5758169972732636,0.30565213963586696
7,4.3225775278586,4.2444065418915,1.0878348960577207,1.0690161818870614,0.7516175385749061,0.7517166798304256,-0.5555365520339297,-0.5842381443427636,0.5237323472353439,0.4642647346127724,0.3043825067958653
8,3.3305522496939775,4.046140997188784,1.7803889028755528,1.9856029589204245,0.5388482214216407,0.5140360624115963,-0.6913390754891162,-0.7830716304786092,0.8589135955083118,0.6846578357921839,0.31802429670904064
9,2.3393104440310024,2.2807939004707967,1.253528276679701,1.2913643215211361,0.20254080316567838,0.2302795291445431,0.540866721707983,0.4520092568810027,2.223352786080423,2.3799735483614146,0.29147465241917314
10,4.954913066885326,5.0,0.6806057596971339,0.6963307804048628,0.1809867561094823,0.16842018935306044,0.6687960815221867,0.6037100554664243,0.032208091091694424,0.04210493604417011,0.3092505690160669
11,4.75969684307749,4.9532735771708705,1.8117854770758324,1.8760281105575007,0.913482159065274,0.9212430622883436,1.6031651148954316,1.6587726963292408,-0.6479392822477386,-0.757116293097343,0.3010014009457634
12,2.469278430696913,2.6805701798823294,1.086234179728897,1.1024728208013734,0.5630016731960226,0.5488800774653374,-0.5242941339668756,-0.5434705586730254,-0.36148618870225735,-0.39583339909654636,0.29924572220667783
13,4.292496887788035,4.979762187909298,1.2857540687627282,1.4252179224633257,0.8133078166272382,0.8001662693434356,0.6347470586150314,0.5611646818775594,-2.991370997882781,-3.0,0.29578662699176506
14,3.9605461157154136,4.815630118122431,1.2150295407695832,1.3962555695222798,0.8667522217855039,0.8542186732937502,1.9533177756776992,2.157227828821311,-2.4841561646867043,-2.6432863855529707,0.3130048934707578
15,3.4471805971588783,3.0750070182976836,1.3904171342827711,1.1225735978229803,0.6548861468835322,0.6745102037547109,1.6839670485469456,1.8205785712805542,1.6257375320473755,1.7014974519190078,0.296086739032657
16,2.4912409452286317,2.487534856536862,0.4978954503251389,0.4905132468006326,0.9200191707956079,0.9221482022040866,1.5064117935029342,1.5058901250614956,0.7080963229986026,0.7242830559775388,0.30775500036439285
17,3.306637214525315,3.268740764274827,0.7221051656268624,0.7144400345833809,0.30264539913101807,0.3152721509284691,2.0385061650801943,1.996855836144893,1.1872950100514794,1.1847055007959773,0.300278634735728
18,2.7156184595443644,3.5557153440810034,1.4705809862117645,1.7709734405086284,0.8536336474796188,0.8298283048444531,-1.583022791068564,-1.6679486428486592,2.065693328271165,2.105278425206702,0.3199599200980313
19,3.1084096922722724,2.8921021803878575,1.5500849255919664,1.4982386448265517,0.1769020196913037,0.21232649476894838,-2.770095791922258,-2.931927930139588,-0.898682970064661,-0.995435089605414,0.29622588124209603
20,3.2617079797304314,3.3292466916312686,1.0544895204194369,1.0059384818366335,0.4565026906071499,0.44127597821086034,-0.3532004184534423,-0.2938590545424392,0.8438825519788637,0.7920192879304367,0.28459304926185686
21,4.281744753682414,4.169642285316968,0.4114548014471731,0.35669312724483815,0.6276542506866781,0.6281340799407364,-0.36305192007205833,-0.39551951479986863,-1.3240112864984825,-1.347326452715717,0.2916188394388197
22,4.440337240110872,5.0,1.9261076189967399,1.9935627213532061,0.9125463554012266,0.9110872934066498,-2.8588494956314667,-2.9815885564383344,-0.9471607393199226,-1.100705111459263,0.2936617104956919
23,2.222928298627824,2.465805956647307,1.5587448376439597,1.5680399069234396,0.5927757613561808,0.5734762073674237,-1.9784375713444755,-1.8867493026497568,-1.8547118907440023,-1.8839305930981898,0.2983600314328422
24,2.628858380727661,3.492367058611891,0.7275678731280347,1.0588227265496877,0.8227876428506824,0.7809583895570587,2.073703866986566,2.0935784386238376,2.573605791451717,2.6382623252342183,0.29866559406199367
25,3.90384258780737,4.205440007530015,1.877076339647399,2.0,0.7033996787690884,0.7092745802394567,-1.7020521340628552,-1.7150959638432457,-0.4776361023406517,-0.4573278833034309,0.29909854497107996
26,2.1701143407973102,3.1581334665590965,1.4248039312617091,2.0,0.6639567545098651,0.6372001977099572,2.7502183758275223,2.7957274863541777,2.547505446395851,2.678171578034161,0.300574284058023
27,3.8952869484991455,3.908940575167028,1.6242466223394798,1.5685507980816356,0.38748562357034844,0.3970372257814825,-0.9778022064551768,-0.9812883965905964,-1.4863124064058462,-1.6006427834805825,0.300803527976192
28,2.22692758965401,2.1155641793635938,1.2688850691119034,1.2428226097899864,0.6395718987053263,0.6651166964541335,-0.6303360389493706,-0.6693280647700832,1.514267433282958,1.6027886196130963,0.2818989680870023
29,2.142442504824907,2.5880849106258745,0.8008727916251469,1.1547208348427456,0.5699085923465319,0.5466236174269331,-0.9944648896024437,-1.0036877979416292,-2.3740106682300977,-2.3635538263378373,0.3031319849208828
30,4.589163459883666,4.180838384053668,0.6850766141794629,0.5941334080529668,0.6742109228453206,0.6738415303730436,0.623068207672067,0.5501386172326038,-1.3203945482124677,-1.3521256293465298,0.3132722180358851
