sbj,b0,lambda,delta0,delta1,t0,sigma,mean_z,std_z,G2,BIC
S10_epo,1.6201624145741262,1.9655370007431903,3.483292371141692,0.6275452712328958,0.18310362782557876,0.31800230693246423,0.1831977489939638,0.07323011579899025,-1097.1145827868493,-1059.8630426302695
S11_epo,1.1307190087364372,0.04585714048828579,2.746521429512032,0.5401611333363007,0.3404977469273556,0.3629534859389396,0.34074406504582483,0.10946439752163643,499.590238374926,536.7689031416932
S12_epo,0.8226186802260887,0.02658287350552204,2.1880070704315164,0.3451964319638752,0.31417310619935257,0.5180637259151538,0.2808529872244489,0.12175169975915799,-29.021268750130538,8.254367824378576
S13_epo,3.0770727398768267,1.8181083450698752,3.8319200637391098,0.685590735121117,0.22006291348591223,0.30029423268153405,0.22113855515438247,0.07913165926544004,-810.9704522511864,-773.6588515330361
S14_epo,1.462879770865397,0.327657528412018,3.4851581600441977,0.5645917721093001,0.2193283576516789,0.32610204431048606,0.21796430360721444,0.08202473662915295,-698.2888076671445,-661.0131710926354
S15_epo,1.4848962689061653,0.3666137974767174,3.5651021936949348,0.7432080412204973,0.2708299926998161,0.38691875570598855,0.2699608267965587,0.11395299181084094,129.41452212933868,166.6297352324662
S16_epo,2.1487454789182068,0.9189335564135995,4.397141357930484,0.9239613691885524,0.22784291656068914,0.3877149214547246,0.2278243987975952,0.09354162826251752,-169.96542357871084,-132.68978700420172
S17_epo,2.1197868382650715,0.3106896802826247,2.481384241442781,0.48997508648046556,0.25721876358161105,0.40116697240259397,0.25786821656586023,0.10746252485440638,420.7088503261123,456.2222134517512
S18_epo,0.9917723903296702,0.8044349523995817,2.3484929371386505,0.43166603865302966,0.22514463126997192,0.4970081849688224,0.21093043600299402,0.08430426396486575,-508.4471930151444,-471.14755640863524
S19_epo,1.0163637783251138,0.13006137334128132,2.2950644368147053,0.4078796263799559,0.2870258483046836,0.4752000639223738,0.283018023989899,0.13803554925092046,215.29133098339412,252.51867755880625
S1_epo,0.7145226305718707,0.45960849560678396,2.7036137469953725,0.5754239143981971,0.2411982575788717,0.4511538960801667,0.23396887550200804,0.09510987163178745,-612.9338009397312,-575.6702004775833
S20_epo,1.7053693155172889,3.999999987425362,3.419057401215337,0.6100557317181416,0.22675678720494075,0.39478957992602726,0.21925712773904382,0.09355535991500119,-1230.3029495176415,-1192.991348799491
S21_epo,0.9595468510927292,0.27315470007466913,4.1412224721896305,0.7850919017695974,0.23378913909137689,0.5195548805974086,0.21538041392543858,0.10542229489001965,-470.24295767239335,-433.508000815307
S22_epo,0.9947434765510865,0.039558017330019866,1.9902003180649155,0.28116514397864084,0.25167968552947556,0.5766775648664643,0.22906595982142858,0.12722599743876642,100.4532253138791,137.61965766050713
S23_epo,0.8705005277155797,0.4281690672852534,3.3237221418044856,0.5810585366917775,0.21334693577143124,0.40684655332316777,0.21826721906565658,0.09011987208653405,-779.3489984329084,-742.1216518574962
S24_epo,1.4243027983696392,0.2604094383369683,3.0227639708563157,0.5817756926140295,0.21943602929960107,0.334175586208374,0.21793323863636369,0.08045519798504877,-101.02397022540075,-69.29436804123353
S25_epo,1.6374849085690126,0.36570145355559847,3.028751575632687,0.5248053694000772,0.23276791006407244,0.37207136533288565,0.23201364414300205,0.09553890253480678,-204.81375291636436,-167.61069787210823
S26_epo,1.0237396919719493,0.015416220530842283,3.0399151564386506,0.5981541648239443,0.26431949301739893,0.4004742989137593,0.2577134806791569,0.1007329986095999,88.92184166575282,125.26254574512457
S2_epo,1.3808985740775925,0.4786349548058349,3.7286648616063855,0.7179269375681243,0.2246478512004548,0.45900991072325775,0.22008567134268536,0.1085780479544341,-297.8293640043897,-260.55372742988055
S3_epo,2.173502051924963,4.0,2.8039852119922815,0.472101467923492,0.18497237785682094,0.4073081023953223,0.18416292116769545,0.08735577048751096,-1106.6791490668074,-1069.5618973234045
S4_epo,1.3217052301433976,1.2169707697805157,3.6559479032271227,0.7040476631807796,0.2789981152215892,0.26901225437228155,0.27648729687499995,0.06950710122172285,-812.8720912129365,-775.5844426224033
S5_epo,1.9144777889877058,3.705907863777438,3.643678182621569,0.692565215382346,0.2177580000226695,0.3275544703067581,0.21745795082997987,0.07604416710451797,-1153.6434224961497,-1116.39188233957
S6_epo,1.7356277560203146,4.0,2.007048429354887,0.3528704957837525,0.22066022406677543,0.30315254369117683,0.21851063498003992,0.06400809284218589,-1199.5439621055934,-1162.2443254990842
S7_epo,2.518549387423278,1.0990512935909862,2.9882199948565185,0.6102248143362601,0.2036026254560747,0.4851072760617842,0.2035318864562118,0.10774767960524088,34.033606366255725,71.21227113302285
S8_epo,1.0164323567196838,0.24098677851445754,4.5436799734688424,0.9042658336434716,0.246381347464286,0.4046793320875379,0.23668118152390438,0.10282436074270308,-518.7250810520183,-481.4134803338679
S9_epo,1.1863792826465651,0.9382802607080482,3.208656780008014,0.5770894717347017,0.22492036409749,0.3599783588175255,0.22083746227364187,0.07845202283690754,-753.3463288854191,-716.0947887288394
