sbj,b0,lambda,delta0,delta1,t0,sigma,mean_z,std_z,G2,BIC
S10_epo,1.2721639840017531,3.999999971856549,2.7155436756814786,0.46402687276227395,0.1662109503261619,0.26713487511869405,0.16531049196787148,0.05060192119660057,-1879.7777606981535,-1842.5141602360056
S11_epo,0.7863408612461625,0.8138332090215872,2.7703970159825664,0.48463927915789123,0.28467363898858095,0.29529978417062897,0.28978794198207175,0.07466475447135601,-872.4892708499647,-835.1776701318142
S12_epo,1.0434147069800264,1.6605995862683587,2.20428767922475,0.31666573491920713,0.24811396150467777,0.4483358287866924,0.2515686059619238,0.09776673894717215,-612.699287718934,-575.4236511444249
S13_epo,3.151054256415681,3.999999984155596,4.676934049964887,0.8792938097721474,0.21895419186132314,0.27418224959509446,0.21896118650398405,0.07191400191725278,-1313.966925521052,-1276.6553248029015
S14_epo,1.627757948535397,4.0,3.5685209051041995,0.5542552759967811,0.19800914111827747,0.2819881525614301,0.19298012636952194,0.0577083798165892,-1919.5278623123215,-1882.216261594171
S15_epo,1.136586086119046,3.9999999980531618,2.9448970059095085,0.5577981366511502,0.21197010681839062,0.32768442249762225,0.2080694146925403,0.06252346159241452,-1471.9860589018206,-1434.746603341471
S16_epo,1.603646057955603,4.0,3.1431678100302505,0.5841335405933098,0.1813879559419845,0.35499716638928536,0.17741828125,0.06926168991737035,-1500.9589847925115,-1463.6713362019784
S17_epo,1.7870355080907596,3.3471112236899874,2.7879269125789623,0.5530228648118574,0.2000780472679044,0.35268723824133696,0.20666309760956178,0.07750495228058712,-955.5593566886331,-918.2477559704828
S18_epo,0.7521650611416522,0.8277465232392514,2.9030619161563305,0.628651499957684,0.2097537305074689,0.40547140291021655,0.2116742716633466,0.07967542148718368,-842.5989311302324,-805.2873304120819
S19_epo,0.5748832818558636,0.3129848824636495,1.7951867834616886,0.3412076051482345,0.19374323761982565,0.5433095239576211,0.18990778431863725,0.08242739639640148,-779.9082525208863,-742.6326159463772
S1_epo,0.7403321292742981,1.0139464847403974,2.9195559733021894,0.6788232446413718,0.20162935116224145,0.43128778058376893,0.2225894758266533,0.09002376348212901,-751.2772894636319,-714.0016528891227
S20_epo,1.242655147512739,4.0,2.267186276593211,0.2999169652186868,0.19495079724951336,0.35660812219023663,0.18668304905378486,0.06878774205661675,-1692.4647963306093,-1655.1531956124588
S21_epo,1.361039430203908,3.9999999965715505,3.221453423595536,0.5379856467718447,0.1922827483651532,0.49374381182066607,0.1779776831454918,0.07490386108984522,-1370.2060401857307,-1333.0641477506117
S22_epo,1.1939951728786733,1.7760550627479905,3.574274299477139,0.7010966449320504,0.198339148643858,0.3618821080125719,0.197713765625,0.08539204428535016,-1080.4717638033972,-1043.184115212864
S23_epo,0.8070917786167098,0.6136213236192446,2.945491180215587,0.5294284142572732,0.2085568217414555,0.3750496066681015,0.21830018699290057,0.08940027456795993,-853.6031388473365,-816.4000838030803
S24_epo,1.384461247245067,0.6675415651546086,3.0707077747520257,0.6196674348325717,0.2126623829772884,0.30649206572788185,0.2112549896628499,0.07124130335117992,-452.23884161791403,-416.3959839466985
S25_epo,0.8968064220702008,0.8754122079023887,2.725283786312378,0.48030070530958524,0.1910932641348255,0.3251566481528696,0.1944233690239044,0.07007082308405162,-1104.6879618164407,-1067.3763610982903
S26_epo,0.8011233789759669,2.2030230540963993,2.0657750424433363,0.44661331442610513,0.19463049072812494,0.3681710130324473,0.20653892159318638,0.07157710906081373,-1159.5868971374387,-1122.3112605629296
S2_epo,1.1497030548537193,4.0,1.9153093323393346,0.35359269877560445,0.17244742600459204,0.33170070965106174,0.17190458146207582,0.06965368067102293,-1556.6535505345655,-1519.3539139280563
S3_epo,1.0889258070954382,1.8925430231191425,2.3415716189061815,0.4775777317744413,0.1723411935754315,0.3796633030981143,0.17167205074130878,0.07247156526365381,-1085.3326582444058,-1048.1784833075567
S4_epo,0.7447090957437332,1.6026169827867647,2.4233248168449943,0.4718396723781841,0.2027716943670741,0.37065429440658815,0.24878923506526104,0.07463073659950104,-830.5077574706708,-793.2441570085228
S5_epo,1.4433550770712311,3.998543272534028,3.81767473965661,0.7268313163074267,0.20033344694761834,0.32301313347751326,0.20675657316767068,0.07014706939951819,-1430.3797012691864,-1393.1161008070385
S6_epo,1.009736627399762,2.4804117452498966,1.737202690368121,0.34123024440624544,0.19282958704213643,0.30050625917089735,0.1932349386272545,0.058311048183429,-1293.9384862774039,-1256.6628497028948
S7_epo,2.754456497188765,3.9999998049337497,2.864206057512692,0.5859795975427716,0.18803736561599538,0.44328484883524244,0.18648390436746987,0.08989972664856172,-716.8712190471255,-679.6076185849776
S8_epo,1.2820290256855151,4.0,3.619888947427028,0.6471353950073665,0.20601811024925482,0.347205999154776,0.19949003124999998,0.07100065210857413,-1627.1885860368081,-1589.900937446275
S9_epo,1.2384520963777443,3.999999984756612,2.9177922107047625,0.4521107452490981,0.1930867594396432,0.33816122053864217,0.18542475410856574,0.056954014453071494,-1793.3989126277502,-1756.0873119095997
