sbj,b0,lambda,delta0,delta1,t0,sigma,mean_z,std_z,G2,BIC
S10_epo,1.2770739593335645,4.0,2.6290578235804793,0.4380493725620966,0.165351358741541,0.26274920292730375,0.1646594189257028,0.05032851771833078,-1893.0756262616358,-1855.8120257994879
S11_epo,0.8068089568070786,0.9373572353488415,3.2732357685835267,0.6268206102485875,0.2846881817394694,0.28558754061191727,0.2891297777639443,0.07264133062216832,-938.9486367741732,-901.6370360560229
S12_epo,1.031751487385476,1.593604365794108,1.886730303736845,0.2312374087166772,0.24818689559132145,0.4449205950894717,0.2529726484218437,0.0996000460634709,-594.526117740081,-557.2504811655718
S13_epo,3.1382909238528303,4.0,4.567779495178246,0.8480143705780917,0.21727425930205085,0.2660835108190186,0.21747298306772908,0.06885674337839587,-1348.0921059469003,-1310.78050522875
S14_epo,1.6411426725492628,3.999999877268049,3.6499176816526386,0.561943360087082,0.1973925856464353,0.2872591584654255,0.19185087773904383,0.057509566264775686,-1940.4461881865643,-1903.1345874684139
S15_epo,1.13258556678692,3.907712340380633,3.059950989581915,0.5903678594723837,0.21180335854792393,0.3196804355098192,0.20873456401209675,0.06233331346156585,-1474.2814446069679,-1437.0419890466183
S16_epo,1.6283153441277984,3.9999999921065656,2.9894630848221078,0.538688133674482,0.1804206195538088,0.34630728195423627,0.17645093750000002,0.0679521389479217,-1534.2984626082832,-1497.0108140177501
S17_epo,1.7748003302645223,3.358805077259193,2.7119193148555953,0.5409788328523207,0.20006324428682865,0.3474795343536222,0.20642948518426296,0.0766941815811269,-964.1149177526015,-926.8033170344511
S18_epo,0.7670342650789435,0.9304049118397891,2.913866521739244,0.626628236740193,0.208284607318192,0.3700857163597777,0.2093258372758964,0.07265209433930643,-950.3116221149126,-913.0000213967621
S19_epo,0.5594799938917586,0.27455344476631427,1.73187301386846,0.34678301684558976,0.19882826982746848,0.5511338318221899,0.19095826027054108,0.08280768359444773,-769.4142626957178,-732.1386261212086
S1_epo,0.7229311671358776,0.9404314013062568,2.7743592574188405,0.6398236072999594,0.2016224242408573,0.4392899735756246,0.2236168743737475,0.09052502992107309,-725.2512776800742,-687.975641105565
S20_epo,1.2417065114343782,3.999999995438512,2.386944929569832,0.3433264447190907,0.19546873034261875,0.35544254796808494,0.18695222236055775,0.0685512781527886,-1687.8940376349076,-1650.5824369167572
S21_epo,1.32112649370449,4.0,3.24610810791509,0.5490976693755694,0.19648503131371264,0.5364417525605707,0.17747931608606557,0.07451546279221871,-1306.1996422494663,-1269.0577498143473
S22_epo,1.2030525787578994,1.8468873777431116,3.7179929894057198,0.7423240787543419,0.19850032419426958,0.373408406947496,0.19771040625,0.08686967423935782,-1069.1673176259671,-1031.879669035434
S23_epo,0.787053535093549,0.5492495059279054,3.0028169451114683,0.5298479864575645,0.21922229254208722,0.38019300291763386,0.22147001774847871,0.09144362783441026,-877.7383094030301,-840.535254358774
S24_epo,1.3761280265832876,0.6889106234745949,3.0014046954959186,0.5970447334741773,0.21369656199587392,0.314277663655369,0.21194161498091604,0.07188414654476297,-450.74827733234554,-414.90541966112994
S25_epo,0.8917292825144014,0.8430593167474404,2.5859812326558376,0.4473148303532965,0.19111975248624988,0.31623029317839224,0.1938425827938247,0.06660228026453345,-1120.501315890899,-1083.1897151727485
S26_epo,0.7829481297314008,2.0436720461205042,2.074503438920775,0.4355744818820371,0.19453359667782721,0.37030392391854444,0.20577788389278556,0.07310197821128513,-1152.6347210083266,-1115.3590844338175
S2_epo,1.1539106591715296,3.999999593005953,1.9050192240550474,0.3493080238655685,0.17282806899648634,0.33723646321277745,0.17297218063872255,0.07077280143380885,-1523.8558115501105,-1486.5561749436013
S3_epo,1.130486698281657,2.0540036663344683,2.2629409836727072,0.450854356704679,0.17261711733355867,0.3734446875032692,0.17224977632924338,0.07174443864781378,-1107.7449676871088,-1070.5907927502597
S4_epo,0.7075519308666702,1.4047064889893208,2.080927883091059,0.3873986839351702,0.20276548490249008,0.36073471820296726,0.24527875564759036,0.0731253345356937,-844.2757528657842,-807.0121524036363
S5_epo,1.4097298901581377,3.999999987337846,3.7452696598325605,0.7003101701367698,0.20459856570868948,0.3209005405432094,0.20572908822791164,0.06917248749725653,-1500.6540218341802,-1463.3904213720323
S6_epo,0.977708386437007,2.265869825500452,1.864174351469208,0.35898995835434233,0.19330926276085636,0.3019381648383766,0.1937974855961924,0.05828929009310382,-1281.3022537233028,-1244.0266171487938
S7_epo,2.7331816179817934,3.999999961038462,2.8565946298961276,0.5785817931093575,0.18838437794297985,0.4405936278400381,0.18636783069779117,0.08807436764896187,-747.5118739419206,-710.2482734797727
S8_epo,1.2898858541121343,3.9999999714749634,3.552693981780621,0.6233221142429677,0.20540449011977824,0.34166469345949235,0.19883881250000002,0.06840358008605868,-1660.7618187839778,-1623.4741701934447
S9_epo,1.2248226335872099,3.999999797982823,2.829990955480227,0.4461195335859002,0.19210945060349885,0.3240833217116917,0.18570384088645417,0.055264185974543766,-1806.3990353671238,-1769.0874346489734
