sbj,b0,lambda,delta0,delta1,t0,sigma,mean_z,std_z,G2,BIC
S10_epo,1.4913755563232276,1.53803056413052,3.130908111326097,0.5268728907424387,0.18208383101662873,0.3064152295079209,0.1815373490945674,0.06547862872195226,-1142.5928262929467,-1105.341286136367
S11_epo,1.133571591837097,0.04613979017448949,2.927526466428585,0.5924813986237145,0.34101548906796386,0.3641638458795027,0.34076702520366603,0.11019224947819693,520.9431057981171,558.1217705648843
S12_epo,0.8194009108296184,0.031689393253400235,2.38117655381528,0.39694546709103967,0.31460936296417935,0.520198478817054,0.2806661291332665,0.11986114749490902,-39.696884800081286,-2.421248225572171
S13_epo,2.9981088675939898,1.689856911024489,3.8900273080217596,0.6917405228049249,0.22035778067081702,0.29807180027470065,0.2213168731324701,0.07740440305263316,-828.3115752961085,-790.999974577958
S14_epo,1.4661327357089458,0.33339338455689294,3.5842586455156717,0.5969949371758121,0.21709735171965658,0.3219321845461539,0.21579305485971945,0.08078784119822453,-693.651711675429,-656.3760751009199
S15_epo,1.4660169923579638,0.34020902239555495,3.500680355284077,0.731328155728111,0.2713354136854797,0.386362395041875,0.27037537955465585,0.11517312019555853,168.93848716002068,206.1537002631482
S16_epo,2.050286896087022,0.8436597856960746,4.1621947339750935,0.8666733675152796,0.23087911955144122,0.3933342532836789,0.23071090618737475,0.09528086108052865,-126.61456707234638,-89.33893049783725
S17_epo,2.1292710705447817,0.30387473839246254,2.4774915012414875,0.48121383495737474,0.256651982279559,0.40335362696175925,0.25789503528225804,0.10822564816787712,415.9734315543206,451.4867946799595
S18_epo,1.0171703814916557,0.8746999993357001,2.4402461612687967,0.44163913454455817,0.2248827821452751,0.4969834749822012,0.21058932135728545,0.08322192429845068,-541.7062389664574,-504.4066023599482
S19_epo,1.0005625224947454,0.09976858848352789,2.509187685827056,0.4493517314147524,0.2864453087566784,0.4694796014721198,0.2824885416666667,0.13544578326944215,188.72242810058913,225.94977467600125
S1_epo,0.7527651938717147,0.5303019849959387,2.782629283368885,0.6186468827418836,0.2263119758202038,0.44293101316126826,0.23098109626004015,0.09473937793134742,-580.8306254649084,-543.5670250027605
S20_epo,1.7211049322964578,3.9999999963608657,3.4863291822529363,0.6205156368160696,0.22653390070245588,0.39396117148179877,0.21914260146912348,0.09337877000952076,-1243.6987493113677,-1206.3871485932173
S21_epo,0.9522540752632405,0.2547611074257473,4.409853796746235,0.8501880665381306,0.2366002564349714,0.5208843498845905,0.2170855605811403,0.10562006002406137,-471.49545770690463,-434.7605008498183
S22_epo,0.9884032781066242,0.05061570104395803,1.8459120854169884,0.2387154448199585,0.25371093676833983,0.574826657286173,0.23021867028061224,0.12641677942880908,72.33487537842414,109.50130772505217
S23_epo,0.8379805184237862,0.3989535758823683,3.4242047788577814,0.6265332565919358,0.23363327539202372,0.4328107878246904,0.21759482323232324,0.08947924748334096,-796.3807805574269,-759.1534339820147
S24_epo,1.4476660152500256,0.2985665949201882,3.320679913168806,0.6614233286002862,0.22088955565670804,0.3567918803808452,0.21906719539141417,0.08684813948726036,-87.45919664384448,-55.729594459677266
S25_epo,1.6335812639831737,0.3624852613966497,3.0922023498539946,0.5333836837886026,0.2341899046926613,0.3755074421307519,0.2335214249492901,0.09708825906743014,-219.9820000156292,-182.77894497137308
S26_epo,1.0292010036351622,0.01613999706039174,3.3833819342427356,0.6872826263695051,0.26414567251416116,0.399400675537225,0.25736698624121784,0.09945320317851895,75.94700534011996,112.2877094194917
S2_epo,1.3587884851437022,0.43585289323535115,3.822256368159774,0.7405670777726554,0.2231445399825147,0.45345564284314643,0.2190056362725451,0.10772554391476485,-307.92046201514813,-270.644825440639
S3_epo,2.1963723224968286,3.9999999398613073,2.803505801951806,0.476744005002531,0.18318914977667322,0.3925270019793497,0.18272466563786008,0.08381411279421257,-1110.8910990411925,-1073.7738472977896
S4_epo,1.2748709558264788,1.062881028329844,3.533279192868461,0.6696486430193809,0.27918798968066505,0.26614848285395576,0.27768128124999997,0.07006785621634846,-728.1043414758576,-690.8166928853244
S5_epo,1.5160673429687428,2.344847240776947,3.5615829873690013,0.6623034314476984,0.21736235909434914,0.336941517606427,0.21966708060865192,0.07790257048961076,-1053.6412286611214,-1016.3896885045417
S6_epo,1.7120077950553363,4.0,2.118005046815163,0.3842686583955033,0.2194082660881523,0.29963637543701177,0.21812942864271456,0.06377496420059336,-1198.0054879368868,-1160.7058513303775
S7_epo,2.4047917901999014,1.0114136814908479,2.950050891571082,0.6022990506182095,0.20585336273054192,0.49057638991372454,0.20552907013747454,0.1096114261825382,62.28777761166244,99.46644237842956
S8_epo,1.019283344086641,0.22562562164650887,4.457839045285638,0.8812560156988882,0.24705574216939147,0.39631224770072837,0.23838911541334662,0.10148644959043383,-489.68978297664006,-452.3781822584897
S9_epo,1.148146186167418,0.8022691407477038,3.192396131808271,0.5787314867493968,0.22716707677023104,0.3616630982153032,0.22242806841046278,0.07937314756194612,-708.2965080217782,-671.0449678651985
