sbj,b0,lambda,delta0,delta1,t0,sigma,mean_z,std_z,G2,BIC
S10_epo,1.6689901415836,2.1855001009345805,3.663242710171821,0.6864464543829225,0.18552506303688537,0.3268842886143234,0.18595204036720323,0.08000788637078925,-1058.980218048442,-1021.7286778918624
S11_epo,1.1382274648427448,0.05576425183212502,2.932356046254287,0.5877613620456921,0.34048401480305357,0.36763066737598193,0.3390844895621181,0.11063911583759466,461.13950865763803,498.31817342440513
S12_epo,0.8199502793631791,0.010187977219890187,2.216367403169177,0.3527470463231192,0.3132421530272169,0.5015199931002612,0.2836817228206413,0.12260139585295596,-39.280999099583205,-2.0053625250740907
S13_epo,3.0540235407934424,1.7095376248188048,4.003226404725578,0.7164847624717845,0.22064058210113316,0.29718612689622914,0.22171932582171314,0.07833085377190563,-850.1887217847818,-812.8771210666314
S14_epo,1.452518637438799,0.3439972068140259,3.5798810291385768,0.592945371750249,0.21933727724641472,0.3259122299729412,0.21784998121242485,0.08192533566370143,-693.0816265445716,-655.8059899700625
S15_epo,1.4835833093404132,0.3436440440470363,3.701060167269719,0.7708913923536208,0.2722363758918882,0.38010164946864866,0.2714122596153847,0.11228599856140814,125.08315075862609,162.29836386175361
S16_epo,2.031793090124473,0.8228199458473734,4.226826135551721,0.8965937708430644,0.23134171609458098,0.39265024926385245,0.23107778056112227,0.09529321075365867,-102.3881977308898,-65.11256115638068
S17_epo,2.130547664155603,0.31203533605435146,2.5853725346789713,0.5095010946375298,0.25492392140861614,0.4026273997902578,0.2558533266129032,0.10687480614654321,394.7729079879099,430.28627111354876
S18_epo,1.0414662629324503,0.9987629494455161,2.5433403677300053,0.45159983630699174,0.2242682883578885,0.49118787456555146,0.21115218001497005,0.08279953028220409,-596.3539954797684,-559.0543588732592
S19_epo,1.0007114140038904,0.1346478604253335,2.216699609843742,0.3874893510056517,0.2897822803407735,0.47521030987783003,0.2853871054292929,0.13662119175322268,220.5945372056953,257.82188378110743
S1_epo,0.698878091043761,0.4011809773669761,2.613011266737571,0.5594154077388624,0.2407711988979101,0.4659620685833941,0.2316578658383534,0.09570746445863242,-581.5411897431951,-544.2775892810472
S20_epo,1.732550865476822,4.0,3.3616645841192625,0.5822271054933764,0.22387986574495103,0.390404878175178,0.21718049676294823,0.09170811271256378,-1244.0723064704946,-1206.7607057523442
S21_epo,0.9752545840251059,0.2962343738652898,4.422038101738813,0.8510158579621045,0.2350775243267798,0.5344543030284777,0.21518489583333333,0.10667834308988057,-472.0342599689105,-435.29930311182414
S22_epo,1.000071888123906,0.03782293079092003,1.895791073216869,0.25606760684088564,0.25082015886184117,0.563364318491237,0.22919636479591837,0.12167586930732983,97.76619181047492,134.93262415710296
S23_epo,0.8523704580563687,0.3609278905374427,3.2198259461107783,0.5672320612718676,0.21328263668014158,0.40269276401743376,0.21727215909090908,0.08792995061971895,-757.6669911428787,-720.4396445674665
S24_epo,1.4397142479745004,0.26516547997363904,3.1493147562221284,0.6194704503635485,0.21746718273082624,0.3174630560311543,0.21649281881313132,0.07974493171332353,-126.52874797481712,-94.7991457906499
S25_epo,1.6563450268134154,0.3810234315834133,3.110316125875266,0.5390032958185341,0.23351183742199574,0.37328622728393496,0.23264086270283976,0.09570558345518658,-227.91511231332387,-190.71205726906774
S26_epo,1.0236093559085044,0.024953985110701273,3.196744510772438,0.6403965174554607,0.2645311894153026,0.40408513732081053,0.2578789702868852,0.10188608720848177,78.27832326021056,114.6190273395823
S2_epo,1.3218022283904296,0.38821260917675593,3.690590035690101,0.6991510541101266,0.227929708754735,0.4609096996088474,0.2225605116482966,0.10912941505959914,-286.00180401892976,-248.72616744442064
S3_epo,2.185164939975515,4.0,2.9549961589480396,0.49614526223993366,0.18387459662106495,0.40202529196365816,0.18282709619341564,0.08616436493380214,-1155.9281383930233,-1118.8108866496204
S4_epo,1.2782693778726086,1.084857307856308,3.705770912405095,0.7159235920148592,0.27817795319329297,0.2600138602861164,0.276370859375,0.06793523619746833,-756.9362843930719,-719.6486358025387
S5_epo,1.5515690743867334,2.4057925518877634,3.6825733755769425,0.6987360242227691,0.21660155051654123,0.33670560550616346,0.21774798792756542,0.07773539820621993,-1057.5943094563522,-1020.3427692997725
S6_epo,1.7407763847238245,4.0,1.9133429313916466,0.335108943847704,0.21987685691201278,0.30211905240369685,0.2178603885978044,0.06418341784490904,-1184.1745572148643,-1146.874920608355
S7_epo,2.4629397581341443,1.0608411227244066,3.0636490737939894,0.6292770039456571,0.2065453266106324,0.49818966619835736,0.20633227787678207,0.11172948270886518,72.50950209542425,109.68816686219137
S8_epo,1.007981545462823,0.23589858645514156,4.486905793107988,0.9026820104246555,0.2458584588806017,0.39159063206980227,0.2371999813247012,0.10043612369488968,-501.16020682891576,-463.8486061107654
S9_epo,1.253680377168767,1.0496315861495265,3.4473932244480645,0.6237973538257158,0.2231718041179182,0.3636203106235505,0.21909972334004024,0.07803211835946458,-793.0534034223061,-755.8018632657264
