,True_model,G2_ddm,G2_ct_ddm,BIC_ddm,BIC_ct_ddm,lambda,Best_model
23,CTDDM,334.43165303078825,597.0341139828041,685.9746534855451,619.849243881429,1.4318979337030535,CTDDM
24,DDM,530.7886431948051,1060.4858748745944,1078.688633813579,1083.3010047732191,0.0380216079476432,DDM
25,CTDDM,33.645172390397484,58.667407984263626,84.40169220476358,81.48253788288844,0.4642398734572944,CTDDM
26,CTDDM,100.3737608342052,179.7239332394639,217.85886909237897,202.5390631380887,1.27008228737884,CTDDM
27,CTDDM,196.6179766394152,367.37434023773807,410.347300702799,390.1894701363629,1.1515705506581655,CTDDM
28,DDM,198.070794942798,396.19304210933336,413.2529373095646,419.0081720079581,2.730219297563126e-06,DDM
29,DDM,1147.4806354654909,2294.5646319525545,2312.0726183549505,2317.3797618511794,0.0022957447229968,DDM
30,DDM,209.6365259464145,418.7143405141002,436.3843993167976,441.529470412725,0.0781611452488296,DDM
31,DDM,85.88590303529054,171.67224760077752,188.88315349454967,194.4873774994024,0.2129960408067028,DDM
32,DDM,332.3618143495019,664.7236285975956,681.8349761229724,687.5387584962205,0.0,DDM
33,CTDDM,273.55161257297834,502.0730825125975,564.2145725699253,524.8882124112223,0.4762260306681661,CTDDM
34,CTDDM,0.3237178877578915,0.6474357755155599,17.758783199484387,23.462565674140365,0.0,DDM
35,DDM,382.46425163308766,764.9284980482373,782.0398506901439,787.7436279468621,0.0,DDM
36,CTDDM,242.81260744950345,439.4978093590156,502.7365623229754,462.3129392576403,1.2023227964895564,CTDDM
37,CTDDM,517.0371583955226,697.1555043827116,1051.185664215014,719.9706342813364,1.007051150554496,CTDDM
38,CTDDM,685.6187321516478,1335.074835889235,1388.3488117272643,1357.8899657878596,0.2685087563231125,CTDDM
39,DDM,1068.5147107963285,2137.0294211826003,2154.1407690166257,2159.8445510812253,0.0,DDM
40,CTDDM,-102.21078973470956,-219.1530267592705,-187.3102320454505,-196.3378968606457,0.5093107669475678,CTDDM
41,DDM,921.9753437400364,1843.950686483688,1861.0620349040416,1866.765816382312,0.0,DDM
42,CTDDM,282.93938600385286,559.7787945710371,582.9901194316743,582.5939244696619,0.2903607973107401,CTDDM
43,DDM,164.68401584958642,329.6561006866229,346.4793791231414,352.4712305852478,0.3923568271812879,DDM
44,DDM,921.2765844163062,1842.553168824329,1859.664516256581,1865.3682987229536,0.0,DDM
45,DDM,201.71977036562623,403.409898052534,420.55088815522106,426.2250279511587,0.0020386466948498,DDM
46,DDM,126.74431671191732,253.4886311281084,270.59998084780324,276.30376102673324,3.049765490152053e-05,DDM
47,DDM,100.51813858657825,200.7223658054471,218.1476245971251,223.53749570407192,0.3614999147777756,DDM
48,CTDDM,-17.94235379419117,-38.71131602835561,-18.77336016441373,-15.896186129730808,0.2862262432711108,DDM
49,CTDDM,-134.92705070205386,-344.094183007952,-252.7427539801392,-321.27905310932715,1.5425298291943843,CTDDM
50,CTDDM,506.7596495090742,562.2274439875245,1030.630646442117,585.0425738861493,1.3023800389319,CTDDM
51,DDM,416.0816024154457,832.1632042170596,849.2745522548599,854.9783341156844,0.0,DDM
52,CTDDM,-96.8452107341589,-205.86252079049643,-176.5790740443492,-183.04739089187163,1.7526576960537057,CTDDM
