,True_model,G2_ddm,G2_ct_ddm,BIC_ddm,BIC_ct_ddm,lambda,Best_model
136,CTDDM,1215.6614157012891,459.9310316004241,1240.5198480949782,484.7894639941129,1.5940429726328356,CTDDM
137,DDM,1804.5099539748096,1806.2751799197424,1829.3683863684985,1831.133612313431,0.0072969068311884,DDM
138,CTDDM,870.9926974674619,557.4801356525071,895.8511298611506,582.3385680461959,0.9449490017450416,CTDDM
139,DDM,2862.6861474502393,2871.1244341438237,2887.544579843928,2895.982866537513,0.0,DDM
140,CTDDM,1161.594771451282,919.1318189826536,1186.4532038449709,943.9902513763424,0.733497106195737,CTDDM
141,DDM,3430.454663601593,3437.971411215399,3455.313095995282,3462.8298436090877,0.0,DDM
142,CTDDM,1545.053779962045,1111.6008743319908,1569.9122123557338,1136.4593067256797,1.049909104054325,CTDDM
143,DDM,3108.1997257280186,3193.552839087924,3133.0581581217075,3218.411271481613,0.0,DDM
144,CTDDM,1271.6673587774626,765.1898509071044,1296.5257911711517,790.0482833007932,1.3505541306740012,CTDDM
145,DDM,2568.159854206716,2568.2923313512047,2593.0182866004047,2593.1507637448935,0.0080806148524496,DDM
146,CTDDM,1243.110482450863,585.7150257107321,1267.9689148445518,610.5734581044209,1.4535681829335494,CTDDM
147,DDM,2998.938620446469,2999.0134980312428,3023.797052840158,3023.8719304249316,0.0,DDM
148,CTDDM,1775.929491501519,1417.6643438548424,1800.7879238952075,1442.5227762485313,0.6358147562357377,CTDDM
149,DDM,2106.5771188673243,2107.0773762492654,2131.435551261013,2131.9358086429543,0.0,DDM
150,CTDDM,1273.050567071684,931.0013387165128,1297.9089994653727,955.8597711102016,0.7212813057463215,CTDDM
151,DDM,2418.1612874605953,2418.669873253899,2443.019719854284,2443.528305647588,0.0026022664301126,DDM
152,CTDDM,2058.086835590152,1656.60913894885,2082.945267983841,1681.4675713425388,0.5155042670015071,CTDDM
153,DDM,2499.013461014466,2509.2899406446304,2523.871893408155,2534.1483730383193,0.0100629407461326,DDM
154,CTDDM,1070.2633192960843,444.38915682772705,1095.1217516897732,469.2475892214158,1.6516241029755865,CTDDM
155,DDM,1595.0162752166384,1603.070688244212,1619.8747076103273,1627.9291206379007,0.0027152536966048,DDM
156,CTDDM,1022.9305875423332,643.9954325966177,1047.789019936022,668.8538649903064,1.0524617835654184,CTDDM
157,DDM,2502.0646911069716,2520.8269525675164,2526.9231235006605,2545.6853849612053,0.0,DDM
158,CTDDM,1208.984429763372,589.7976166467275,1233.8428621570608,614.6560490404163,1.686090793236615,CTDDM
159,DDM,2883.6009125336755,2885.538549653149,2908.4593449273643,2910.396982046838,0.0007131979054173,DDM
160,CTDDM,1531.9245705305698,1288.5545613107067,1556.7830029242589,1313.4129937043956,0.5480078800588047,CTDDM
161,DDM,3740.433087675228,3742.6943222426567,3765.291520068917,3767.5527546363455,0.0016127714893135,DDM
162,CTDDM,1028.0582270707027,554.7726831274972,1052.9166594643916,579.631115521186,1.4957358571420316,CTDDM
163,DDM,1644.645443777788,1659.8064277781468,1669.5038761714768,1684.6648601718357,0.0,DDM
164,CTDDM,1489.3937025408711,1106.6434273265445,1514.2521349345602,1131.5018597202331,1.0037213505406686,CTDDM
165,DDM,4012.9995829592135,4017.2134859460057,4037.8580153529024,4042.0719183396945,0.0,DDM
166,CTDDM,1562.7785069531792,1221.7013443101396,1587.636939346868,1246.5597767038284,0.7687858363799608,CTDDM
167,DDM,3589.2567804295113,3594.00280962477,3614.1152128232,3618.861242018459,0.000867885491744,DDM
168,CTDDM,1360.9853222103434,673.0462139602469,1385.8437546040325,697.9046463539356,1.737272165443182,CTDDM
169,DDM,2315.0500590787574,2315.584433935805,2339.9084914724463,2340.4428663294934,0.0055895617393797,DDM
170,CTDDM,1188.179264370195,700.2997767224757,1213.0376967638838,725.1582091161645,1.444959361670052,CTDDM
171,DDM,2251.1302864055933,2304.167146986589,2275.988718799282,2329.025579380278,0.0,DDM
172,CTDDM,1050.342562195233,614.7628500752907,1075.200994588922,639.6212824689794,1.2410549394136536,CTDDM
173,DDM,2136.090916508714,2143.160752904385,2160.949348902403,2168.019185298074,0.0,DDM
174,CTDDM,1288.4192236602075,403.30118308940047,1313.2776560538964,428.1596154830892,1.8903422607208529,CTDDM
175,DDM,3104.9579083428825,3116.754742499498,3129.8163407365714,3141.613174893187,0.0082577371611315,DDM
176,CTDDM,1218.3152154890438,435.5506513952228,1243.173647882733,460.4090837889116,1.929573391466422,CTDDM
177,DDM,3377.658551525976,3398.531929617721,3402.516983919665,3423.3903620114097,0.0,DDM
178,CTDDM,1182.5759040711478,978.8561407681524,1207.4343364648366,1003.7145731618411,0.6309737241940072,CTDDM
179,DDM,2758.7504988834253,2764.3122624044645,2783.608931277114,2789.170694798154,0.0031119968832922,DDM
180,CTDDM,2320.648252051595,1996.7115165315124,2345.506684445284,2021.5699489252013,0.3334295537420208,CTDDM
181,DDM,2945.149364275064,2961.5709511991504,2970.0077966687527,2986.4293835928393,0.00055719478988,DDM
182,CTDDM,1615.7904909734666,1385.699711094719,1640.6489233671557,1410.558143488408,0.4981522398254961,CTDDM
183,DDM,2782.2309618680933,2880.9456671010244,2807.089394261782,2905.8040994947132,0.0,DDM
184,CTDDM,1288.8021358686433,576.1471628394105,1313.6605682623322,601.0055952330993,1.9137147205380916,CTDDM
185,DDM,2534.386158860713,2586.761007327372,2559.2445912544017,2611.6194397210606,0.0,DDM
186,CTDDM,1233.0185651309398,769.8740874768868,1257.876997524629,794.7325198705755,1.2037110000948417,CTDDM
187,DDM,2081.485660228912,2081.4927647713685,2106.344092622601,2106.3511971650573,0.0,DDM
188,CTDDM,1183.06161109996,984.8552801786656,1207.9200434936488,1009.7137125723544,0.5107175460119953,CTDDM
189,DDM,2657.8174536087236,2657.5817352733684,2682.6758860024124,2682.4401676670573,0.0029447939024978,DDM
190,CTDDM,821.3940652530428,320.9813856483661,846.2524976467315,345.83981804205484,1.64197947014762,CTDDM
191,DDM,2873.4078456218294,2881.964589033811,2898.2662780155183,2906.8230214275,0.0,DDM
192,CTDDM,788.1347307281255,232.45478246870783,812.9931631218143,257.31321486239665,1.9643724967787128,CTDDM
193,DDM,2446.2429910164788,2448.954508521801,2471.1014234101676,2473.8129409154894,0.0,DDM
194,CTDDM,1288.6958739163188,601.9443287366721,1313.5543063100076,626.8027611303609,1.333452551502644,CTDDM
195,DDM,2172.6424462297173,2214.730579477276,2197.500878623406,2239.589011870965,0.0,DDM
196,CTDDM,1380.4173510355945,1051.508477222363,1405.2757834292831,1076.3669096160515,0.698761268618381,CTDDM
197,DDM,2342.6783689966046,2388.4125091252727,2367.5368013902935,2413.2709415189615,0.0,DDM
198,CTDDM,1283.524611941236,805.0372279657594,1308.3830443349248,829.8956603594481,1.146638188650669,CTDDM
199,DDM,2334.1215409670613,2333.8816515959693,2358.97997336075,2358.740083989658,0.0079666935380784,DDM
200,CTDDM,1876.6159353658143,1395.8611685710048,1901.4743677595031,1420.7196009646937,0.7180093783006459,CTDDM
201,DDM,2684.250749087747,2690.9324221072675,2709.109181481436,2715.7908545009564,0.004492964307227941,DDM
202,CTDDM,1204.6869548181514,898.8981210369014,1229.5453872118403,923.7565534305902,0.84990674722691,CTDDM
203,DDM,3129.2407119968875,3222.657252323751,3154.0991443905764,3247.51568471744,0.0,DDM
204,CTDDM,1827.4167576288073,1417.8178704177942,1852.2751900224962,1442.676302811483,0.7469562382155618,CTDDM
205,DDM,2054.81019698229,2082.6344935421644,2079.668629375979,2107.4929259358532,0.0,DDM
206,CTDDM,1157.8043278642008,267.8018338052286,1182.6627602578897,292.6602661989174,1.8858986295826128,CTDDM
207,DDM,2689.7542724463447,2688.9582928822774,2714.6127048400335,2713.8167252759663,0.006519467581157481,DDM
208,CTDDM,1079.4192606610854,439.26978246100634,1104.2776930547743,464.1282148546951,1.8964189740882438,CTDDM
209,DDM,2346.7580822105742,2345.6388839753413,2371.616514604263,2370.49731636903,0.012542005911305701,DDM
210,CTDDM,1307.256143065991,698.8893970630251,1332.1145754596798,723.7478294567138,1.3615360674160875,CTDDM
211,DDM,2734.4160925330098,2752.756734673691,2759.2745249266986,2777.61516706738,0.0,DDM
