,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate
0,4.918185211973255,4.857894849924101,1.1499045828873693,1.1236505816001536,0.16383366908469227,0.17098010469155003,-0.7398193053400111,-0.7935935652441422,-1.1082932020056098,-1.1412058745199096
1,2.880873389831355,3.116837880092441,0.6583109558840601,0.7080288287720141,0.27888987109596325,0.2598986622251368,0.4905047298238465,0.530652894173212,-2.494234749493468,-2.3729907219289315
2,3.4848166417680755,4.495056905773927,1.539639176276622,1.7661970452925235,0.6554261517046962,0.6207241329949549,-0.2516431842323563,-0.15293746821162602,-2.2974368262426395,-2.328479089883332
3,2.6082542504719166,3.396771965210829,1.626867399352173,2.0,0.6897531697993604,0.6727591216133266,0.8262446286937322,0.8103537376537266,-2.9261859309882152,-2.9808175716901917
4,4.630430705638695,4.999998892668206,1.5621543484674631,1.599045947200784,0.769664633551294,0.7621804433322237,-1.9746487393282204,-1.9544073588015847,-1.0597721565138012,-1.179976340702928
5,3.7320689856216145,3.6860242398866427,1.62698752740607,1.6494834821743383,0.8196636628610259,0.8270231217219958,2.5722856594250647,2.4371799856882843,0.7005352730280678,0.6965393283998802
6,2.5349282900551344,2.5410601137579865,0.2817783599651554,0.2224718959980781,0.4583078227793149,0.45580272820151096,1.5385435639260503,1.6168497037137994,0.5335470133272637,0.4896065233190502
7,4.052098385571377,4.046326766597259,0.9865544129102656,0.9670737669281205,0.3000063150495589,0.2957484316772464,0.9788768979834204,1.005970448176046,-1.0222042889970115,-1.0232994348722815
8,2.0627065265731837,2.1036872427459157,1.678154018940952,1.680001327241325,0.13942917111155945,0.1424292101155595,0.5599981235422238,0.5328453260784016,0.7466130705472429,0.6617292145014713
9,2.1775892097992733,2.1639173790767456,1.8950772652102492,1.9121971474493678,0.9362403354099477,0.9498378479912084,-2.089364695973911,-2.1718194520438585,-2.47594365213018,-2.5223242106536157
10,3.990780049074992,4.28138253117129,1.9718720714462021,2.0,0.2335192091864253,0.2378471593012425,-1.036711741928791,-0.9926431876832538,2.803257958254865,3.0
11,4.590530803409971,4.361677228571826,0.5151093903810167,0.5392902904948572,0.43647707213848747,0.4725700074952244,-2.384195200161744,-2.267537486929349,0.7584980393734619,0.758237372175362
12,2.002526160107481,2.0,1.232556940614686,1.1774046256594524,0.44252232221250404,0.4468773783425722,-0.3700413322497753,-0.42809086259246826,0.7481039607875342,0.8204957399191908
13,3.677678279301853,3.5420426597506585,0.3844598738435744,0.35533885083312244,0.9636667463492571,1.0,-0.890008572893962,-0.8566495131774844,1.2653987827736788,1.3688788697702485
14,4.493915144997562,4.1345578410033434,1.0598443313698094,0.9154720234087242,0.8969761289584703,0.9351619588691875,-1.881195686776349,-2.0706198418932287,1.1989633921478122,1.385638279180968
15,4.892639355401175,4.748046311521519,0.8538440503557394,0.856425376658137,0.9797926237993123,0.9982325140520831,0.008506190050776352,-0.02383829068503441,0.9925481991023133,0.9608853426378916
16,2.0314335124878355,2.809119043390642,0.32479962655242756,0.6254628990597624,0.5925748443513005,0.5112644744507326,-0.9401143085183965,-0.8445001447614633,2.7375619752256206,2.733863458383128
17,3.2720530723162007,3.327784488138544,1.7510967384053686,1.831790202161676,0.8258523850752406,0.8515030690350672,1.5441804809089736,1.7148072331752704,-1.4173045128153572,-1.596055367671409
18,4.426557657140553,4.393929725533358,1.5013397541436087,1.5710927716240566,0.9560064376735137,0.9860362062521615,-1.432818802350534,-1.4338969373873989,-0.4957959908747882,-0.5405107950592081
19,3.3865026897585686,4.994157805293721,0.39383282060597324,0.620817766187538,0.9415539755850392,0.8361227363060781,2.5360060268009708,2.4560500257512587,-2.949693927759225,-2.981691572621571
20,2.559314368536085,3.2018644805169916,1.5315753008280253,1.7543881884145942,0.2901579096773079,0.2615938087307764,-1.5760732912786557,-1.6025454268625494,-1.4900249357024826,-1.4652999614607247
21,3.622888971917686,4.022597301018063,1.6456171338963668,1.7916942596849248,0.7736518612741885,0.7781978407599872,-2.3399157677281295,-2.3761690475678092,1.2490217576077705,1.2131128058760778
22,4.736168772842261,4.477489104524807,1.3502523676891645,1.1804732463860195,0.17596498006321046,0.17051868560293085,1.5079714053832287,1.5923310467015233,-1.4266314492783063,-1.5760475371795737
23,4.171620399777776,4.87878826159867,0.2610167157718162,0.3704283081073374,0.4514783408598439,0.39899424904265834,1.7882673496175898,1.68520700712789,2.070278790771375,1.957587564345441
24,3.4538093384619737,3.129443496345408,0.48805794821781173,0.44740720844794946,0.27210460727032415,0.33119396460969813,0.5882091865826824,0.5171149335885129,-1.9400037924494933,-1.999662370600618
25,2.6361728259324293,2.492404252982362,1.58511791222071,1.5709859944806464,0.36271233484859344,0.3977229631366708,-0.14191931079009867,-0.1537847727952452,-0.8445324442399802,-0.9855833089076156
26,2.596387360431125,2.2213498178929063,1.5804713768188128,1.3263004416511341,0.8167967623508567,0.8457932216747082,-1.9092937307857978,-1.9123728353501965,-0.779250417258269,-0.7030764821192088
27,4.380364801389799,4.0322865338334655,1.9511634629019612,1.9990125806296175,0.8407682002790173,0.8952329244211379,1.9056675842482071,2.0067382040421884,-1.2995565020783022,-1.447842268111973
