,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate
0,2.7776871480494503,4.776562355609929,0,0.8257126539936035,0.5991727840152259,0.7411727929630514,3.1407978633940052,2.762969340853279
1,2.452074853162539,3.723141607241498,0,0.1,0.4237319754981444,0.5877309988481305,0.7423223742764877,0.0
2,4.162611378551907,2.226280099136768,0,2.0,0.4016397427419965,0.746640161080632,0.01042020861479509,0.6614057232825723
3,2.9719661635580663,5.0,0,0.1,0.531993574998872,0.6843453398203017,0.7635553403863518,0.21844736037930654
4,4.741948575433085,2.2260588706042297,0,2.0,0.5597436098327775,1.0,0.3483547807804648,0.7724741871085269
