,a_true,a_estimate,lambda_true,lambda_estimate,delta_true,delta_estimate
0,2.97795213351495,2.952134722080447,0.1663500977555692,0.1784461218424285,0.7380540375547439,0.7180308917097644
1,3.8402694553673657,4.0,1.5356739529422456,1.6022695781872116,1.1133012983459167,1.0604357456208553
2,3.1524767817220756,2.852878143057506,1.0454798122770903,0.7110205740401601,1.7074065909989282,1.7912880383974783
3,3.1296209857764135,3.3670650626141243,1.0070604093902045,1.1232566364525745,1.465699961361587,1.3999337268556404
4,1.535838300956379,1.5,1.976018969276684,1.7494648688400978,1.909241506309193,1.9962886646145928
5,2.304644731105241,2.207815312545924,0.7359955973518102,0.1,1.9499742325524456,2.5878457615360766
6,3.45675029031588,3.413819362897558,0.6234239880206184,0.5958441695023527,0.3938842060085948,0.3490245919284142
7,2.900156380305526,2.8938016513579683,1.043047809539995,0.9026684538449112,0.050507590904985,0.0193362737518403
8,3.1985329666388163,3.0114322994047806,0.804962985116602,0.7158269460837582,1.4262641758230874,1.3464425546575731
9,2.4447095133578065,2.401852586973552,1.4694043345393488,1.302721090004171,1.467075452989694,1.5104915472272409
10,1.5838507678587617,1.6462306869515055,0.1048647629917622,0.1325949656530378,0.440692431275792,0.4062360460171071
11,2.6797504771782075,2.8432437587414054,0.812272794118417,1.045108010455129,1.811337581207273,1.6512413313010506
12,2.3463044127852335,2.357542718631627,0.1640842233328305,0.1929872256367164,1.2129605589540473,1.183098875279891
13,2.4743033715196936,2.585447193725929,0.7765800752616128,0.8280597960187883,0.6023348958313308,0.567604120894585
14,2.507556880222046,2.252041034063727,1.172734304117684,0.6199682037512942,2.627110007418916,2.9999977090612906
15,1.7963252934156615,1.8251220268682868,1.3134794448178266,1.2124376817337503,0.458141964324311,0.3839751485680643
16,2.5518833574942748,2.7537696139999275,1.1731991401668038,1.2808269074334484,0.7022821762322022,0.7353142298988605
17,3.5373118609349157,4.0,1.1780108063062749,1.5744180078010082,1.2121559294602196,1.1596679784933148
18,2.610961408352384,2.5900057446998637,1.059618353896024,1.3627974321713376,2.2313844874194855,2.0475695458387753
19,2.3619929103176904,2.832326567101122,0.9591711512124148,1.3476395143420112,2.497180935778579,2.3689049501659607
20,2.6187740091213643,2.1974489010757923,0.6946387160993189,0.5164913375436087,1.4050911082752404,1.43846526113904
21,2.647315158306517,2.64602392504016,1.075841937748043,0.9682280670952588,0.6025757992415337,0.6492361948764376
22,3.1991088084241257,2.9847933156066233,1.8599897943058648,1.5168084947781637,1.012700470139998,1.0872526688866435
23,3.388459009929548,3.4353756884800304,0.8059216628703189,0.9704885888593242,1.6432058288384854,1.543161435813007
24,3.802530936339864,3.054919683585696,1.8628138154408969,1.323966311726699,0.228780432294206,0.2593473913438051
25,2.7354637478142463,2.703065221088866,0.9804956060991732,0.773686138071167,2.9216948068535222,2.9670851224508787
26,2.764761802700629,2.940636782034059,1.7340374515504038,2.0,1.965128303775406,1.9696639672915264
27,2.0545580471882348,1.9695911488870976,1.4458482896590354,1.238036377841103,0.4095783243447325,0.4164267575930057
28,1.5535145967111914,1.5,1.635659678997179,1.4677943703259708,0.1000452015154585,0.0518937116007707
29,3.3570726740773136,2.9495081671729464,1.367314253451469,0.8051410401230792,1.7196021196996665,1.8143841172004227
30,1.5620632515619866,1.604343305175655,0.897747875805755,1.0138610994800703,0.3422964538096136,0.3687344911835445
31,1.9880158867028348,2.6464105377837477,1.3805680988913565,2.0,1.641122525684675,1.5726374471168136
32,3.422257767633978,3.168262979179507,1.407495962540011,1.184223383990821,1.810664142163088,1.8069233235930895
33,3.5438604661629043,4.0,1.368469312638428,1.7616813591802924,0.9639933930734476,0.8598714962489976
34,2.7003151214766765,2.4096849093681008,0.9759913750874104,0.7851517672333513,1.333269454628922,1.256003459182112
35,2.216412740958162,2.566966885681713,1.4030197723391835,1.7116441203949375,0.7935540366097993,0.9090011748200892
36,1.8926565940705675,1.8946898404384769,0.9099146783820236,0.9791282945578496,1.2094063396447177,1.2424846602014408
37,3.743511062196997,3.999763283210101,1.856897713077188,2.0,1.454420281276003,1.4603533289031208
38,2.7625374388572475,2.761316433435874,1.7547086177157711,1.7819706730005662,0.9238546344806836,0.945323488723076
39,2.170551110890834,2.1531435803625723,0.4866357875518916,0.3331008305821689,1.1107120496476082,1.2446869243451175
40,2.927487634501672,3.258423893602844,0.4082309856609483,0.6119806655446921,1.5225760775169852,1.525620574513221
41,2.0598661589754528,2.1314411553020975,1.131245034774431,1.239467363943335,0.8289643790756105,0.8199480921753017
42,3.114514455768264,2.856791021255411,1.385227812548216,1.2804189667188313,0.9278339926905904,0.9406434318509116
43,3.1458225712464514,3.577758073626892,0.3255160420246138,0.3110852503773956,2.6219298148762005,2.8672077281759556
44,3.080266278427141,2.8237899839775356,0.4577984610785562,0.3725455188466163,0.6141166544162404,0.6888168824853892
45,3.240856068541723,3.3784753707604094,0.3696092582724042,0.3818892885497716,0.5154006131859565,0.4626554725134704
46,3.500506768283812,2.9961024848790876,1.7824436813286306,1.2258813813168474,1.905572204741909,2.010053481604841
47,3.2311938539134486,3.503809653871484,0.2003988774501813,0.2143254602098792,0.8299297225943396,0.9114916536238232
48,3.9786615387796864,3.492294644570234,1.7333166483066988,1.3367754510223944,1.969223563741489,1.9611178906026585
49,2.6654957058416,2.7005499892999407,1.9648966739367693,1.8779647774589716,1.566474401801686,1.488141274233347
50,2.87840007719008,3.135676554733944,1.0105976169332855,1.3129870493105096,0.9498129063831436,0.8913829980753328
51,3.358018476500432,3.276181699090586,0.7062612664288123,0.5868355885742854,1.175368174875632,1.1728137850256917
52,1.978142821893446,1.9018143794386635,1.3750890322871094,1.2330100452126889,0.7454328029510873,0.7940201468701918
53,2.873721649263177,2.9410846267855675,0.3052048800185546,0.2865662318592665,0.1749799691192063,0.1526305960074609
54,1.9030914971358617,2.0773323411326357,1.141364623526383,1.3495746327783718,2.264089925666155,2.1734369338841817
55,3.0205795193274994,3.6217154439296033,1.2374525702368393,1.5493466505094715,0.5301507469760036,0.5390280668742048
56,2.564721166797547,2.4865293244585,1.2031493614462592,1.114614047041946,1.51841767426287,1.5571805516438393
57,3.734955452935544,4.0,0.7444367830101403,0.7698042875984104,0.8991975972525509,0.907268293247332
58,3.154674013962139,3.2553962108937675,1.6643662570165876,1.818255544025967,0.0941694639207557,0.0982897410610863
59,2.8908185819649375,3.743144999979999,1.4752059201200416,2.0,2.3301322649053535,2.366109319214859
60,2.1549688882344133,1.766141489834841,1.553601098319474,1.1963899055877898,2.94744940151546,2.8191635243781548
61,2.0341942323677404,2.234280902898119,1.8737447479368965,2.0,1.7792120109514298,1.7994146420794075
62,2.8396354071939633,2.94464456295544,1.112745428434458,1.501651208409185,2.814251296134201,2.4978905663166024
63,3.643759516533406,4.0,0.8375874865282386,0.8179187634834402,1.3732738948534562,1.495495188980759
64,2.208094490867385,2.4172856262351203,1.6750533422662457,2.0,1.0683246907398227,1.0330964387513617
65,3.0594304608793466,3.6544688686250617,1.4077090272159196,1.988687191095941,1.4777771380984777,1.453377063833172
66,2.175614686338698,2.0816552448081493,0.7322484883489481,0.6684642950281124,0.5402828659597525,0.5678241748964122
67,3.265126789490473,3.5307946493773628,0.6841546166036151,0.7157461881132324,0.5804214342467848,0.6011117182417113
68,2.506108350403282,2.2064369333689644,0.7257854344408552,0.1000006527521527,2.243633785312662,2.810093704682602
69,2.4130048129295236,2.4844866960211,1.1791071058773088,1.1279225824045005,0.0818452411320842,0.1037942505112783
70,3.6045832933200312,3.5392688654167195,1.2897335439177426,1.241218639234095,0.3398880520178122,0.3595229630966745
71,3.0532274193981994,3.2414369635734444,0.8097773879338479,0.9611757805006658,1.3489072965362785,1.3696512034962507
72,3.459324104600737,3.607662657559489,0.1121230197231872,0.1612209078445743,1.788040769692579,1.8103046427329408
73,2.161515522697802,2.3887583513984185,1.6350426436385417,1.9163240067076264,2.757705053723824,2.682475395859599
74,3.508834931619281,3.5393574428216414,0.4358706121165954,0.4116917196957028,1.6593038447485997,1.7282734935585424
75,1.5339792091560982,1.5479504133390407,0.2722075733456143,0.3168054069474796,1.898772386552961,1.872186659532198
