,a_true,a_estimate,lambda_true,lambda_estimate,delta_true,delta_estimate
0,3.5335996933080875,3.5149355344511424,0.3162218214727792,0.3227264088910697,0.9340167394483792,0.8878995072028086
1,3.911196877788199,3.9821083482800104,0.5984914575265121,0.5899432068086067,2.2665716495794777,2.364104707484495
2,3.2085273570431063,3.1715698545141495,0.5328537155498551,0.5293548680607358,1.1629815883786596,1.1468604240629177
3,3.465091373560246,3.0307400859717064,1.9649474584333728,1.7027587603159853,0.8104817080081455,0.756435164516856
4,3.19903737005026,3.14092080001002,1.6263362221854725,1.660524310529905,1.5292329062172034,1.471424661060196
5,3.6058598029528577,3.461198664345634,1.7652079910780043,1.727471803130682,1.4702717180740057,1.4311908050923816
6,3.820183408711861,3.8249402033010544,0.5006342859209023,0.4981618452962679,0.7104005013318274,0.731800915293368
7,3.1589999509620155,3.4507367200596892,0.4229156659264185,0.6400985308352686,2.791770061305612,2.6015683529832296
8,3.041646794154033,3.059526650136561,1.5180983831730457,1.3878807540156544,2.2336846281350407,2.345510613786325
9,2.966643088376965,3.213551966564959,1.817162040270313,1.947434914837345,1.9153606766352185,2.0194587478523154
10,3.9315234054716552,3.8606389256914175,1.0213257335961308,1.0145841018993624,0.8457266418443145,0.8081317600246753
11,3.638148013766768,3.895755834147036,0.4805859980752873,0.4992357138034009,0.2269308146601022,0.1908592574581878
12,3.13574010968581,3.1325666040591535,1.7762732961742036,1.714052720799668,1.9034020967951923,1.7937628004538326
13,1.7937811477099983,1.6812697224346855,0.8947528970218825,0.2049453098932372,2.2676688608133966,3.0
14,3.617479146184262,3.3255496725293816,1.3396876567812863,1.1246176148511031,2.3788295274500997,2.4301533913437106
15,3.2335620126543816,3.351156898745934,1.0194520898059556,1.0273846504907496,0.6723532881875375,0.7224103232704107
16,3.800427910710516,3.921705698984174,0.2025252680990505,0.2041010388881128,0.1434478597058559,0.1581100811471161
17,2.392292767509943,2.4363322158882075,1.6645892031880474,1.6785475417841296,2.491580895914528,2.500270953310868
18,2.454127804183547,2.351987386601181,1.56474070184746,1.4774854825951953,0.1623258469710669,0.1442024844850927
19,2.768562061597015,2.812300806752623,1.4739697512115095,1.4311358651646826,1.3902658157205652,1.4450580746132662
20,1.7077791884463656,1.7389916516309811,0.6097024672734187,0.6150658443862022,0.2896689465156321,0.3216019777219679
21,3.8650628302529975,3.871298461627019,0.6989885628390832,0.6829585394702947,0.3725762554803744,0.3405443323067863
22,1.6911718628518253,1.5961261002951563,1.5055931042730637,1.2696496356805078,1.6636154232213212,1.6628656294273818
23,1.964293517956582,2.020666113679581,1.8276091754198225,1.6707681421468985,2.3117901418500684,2.464641785115212
24,1.697616905664707,1.6524111696196015,1.1825937868082503,1.012889654670713,2.811307624388267,2.9381560957633424
25,2.236383994031545,2.3597855824327314,1.7599944051565002,1.9353182518999112,2.89491409728742,2.859944091588926
26,1.979126588870045,2.081667733729092,0.7452861342918228,0.7827534773894615,2.966420781822359,3.0
27,1.783036985699687,1.8108245208966216,0.9463947635477152,0.9199768428682118,0.1638833806773958,0.1272499438375281
28,2.7990979778769045,2.896359785778436,1.8415623459028667,1.8684555371755152,0.4952836241240498,0.481494179816024
29,2.8742972264437734,2.579136708230223,1.6969955607263116,1.4308138527691403,1.770698082365563,1.6994188035052495
30,3.31699159494452,3.5581326717637727,0.7641256543752922,0.8044295494420238,1.0121775375345217,1.0827480935052765
31,2.1468093462727325,2.231203515566198,0.6792088957816721,0.5814251544877799,2.831159139807254,3.0
32,2.956774271591575,2.939139730321392,1.7336994746062755,1.7124286048861983,2.589967338749375,2.451259767068923
33,1.6258076246074706,1.7797157872766298,1.2570042261578205,1.330738676929065,0.8622314704862216,0.8112564354385243
34,3.917544549154327,3.5883700175744253,0.7083323660059595,0.3295420281945339,1.9405187289314891,2.5776816093652437
35,2.836822644954742,2.888448337910268,1.9130863509719345,1.7998037402888252,2.652232332833888,2.862095650389457
36,2.2238069219497225,2.278821782940291,1.346368229084289,1.405329301133443,1.3311828236381538,1.3549933161204075
37,2.1646698670986595,2.168600491146006,1.406903821027141,1.366412472095325,0.8528971738834422,0.8018183577385041
38,2.273614045751785,2.4914875825655427,0.7815712710098233,1.0418601899673057,2.7171431912802557,2.581270942524601
39,1.5629166553131828,1.5683811942803032,1.6744743717563413,1.5700066530497825,1.539334160769149,1.667498917162842
40,3.199361821727588,3.0867700473287525,0.9296166166343138,0.865043940360997,1.159424318749631,1.157955474078383
41,1.582163334486082,1.6277373503616128,1.283438299797086,1.2937109739598625,1.6452318481168795,1.584185818561916
42,3.7141239704433993,3.448006472391738,1.733660067263363,1.549403257754219,1.4529472202355285,1.426663660821806
43,3.373399647415926,3.5630025315764846,0.6859645950884241,0.7017693463423319,1.2326487288236785,1.2521513427358582
44,3.8440810933792418,4.0,1.943735878297825,1.9549296716912767,1.3186812705076028,1.3297097998341176
45,3.067914655796085,2.9453697404809507,1.5619011579106403,1.5612491518566485,2.8878724540436664,2.683054321597671
46,3.377723770286092,3.0242915010545306,0.7287937093779879,0.6594160472539536,0.0611068907084864,0.0509849719900419
47,1.865444075280251,1.887121311087252,0.6687882385308188,0.5647998428151455,1.9814653403251392,2.0005321360886543
48,3.28929954638784,3.271772391080249,1.390564446877859,1.3933595966439982,1.891161053358783,1.8854857833462568
49,3.8610454646615713,4.0,1.7550183679856692,1.7376203474123215,0.0828648581059344,0.0974723161263564
50,3.3117864857519663,3.2320179807763023,1.706299962665136,1.7372914048863335,2.630879189594684,2.457739436119758
51,3.695549405959358,3.733133835943698,1.6983255609502967,1.6606388245795631,1.0903488427202932,1.219508109600023
52,1.915157769656477,1.8985311657643669,1.2269718306278767,1.2539038647568628,2.063572007230655,1.8277924612928456
53,3.3127594653368337,3.136946936857787,0.8857438303749098,0.7025158111666333,1.876248557131187,2.0563293107484473
54,2.6909158792415777,2.6923107058004843,0.1990450177050144,0.2104770255590442,1.4255547948020109,1.382881738335472
55,1.9698561179291851,2.0716642395505507,1.9135270930857056,1.889161929505203,2.695097974074181,2.7756105919713705
56,3.197535146300756,3.165249573615132,0.7326134684875742,0.6964773831788814,0.5035272183563776,0.5029489647934218
57,1.7068347217901432,1.7247760976885516,0.1825311420857291,0.1,2.2619288762341956,2.4210847680471907
58,1.7745104040206925,1.711903987705114,1.4598528317699455,1.3156063650116805,0.5865203175376713,0.5573345336739073
59,1.5054107930719518,1.5,1.6289149094114443,1.550206218050439,1.0310048676300687,1.120978887708896
60,3.762390804813179,3.6515201283153265,1.720566150570468,1.615345399247694,1.7787489998422727,1.697251699660103
61,3.541047658993041,3.4693839674158657,1.9498203417966191,1.884419156452036,1.5797382939261606,1.4551718988254316
62,2.7032292812857506,2.815503162366921,1.5929169307792477,1.644856084557489,2.5015915712761405,2.3831010462132376
63,1.8011130827914357,1.7556927988540676,0.8913692802117815,0.7870544765487404,1.8956475389451095,1.9114438236496376
64,3.819445804486225,3.910079569013341,1.608455517506509,1.5591135707795851,1.580434441034292,1.6302388586113234
65,2.363920520313306,2.5036842334876055,1.9593292996312304,1.842051625082996,2.774718569215034,2.891091801198394
66,1.5624908680406224,1.7221834679809482,1.0513683945362686,1.1209338489678955,2.6975415569808443,2.7557788706329585
67,3.829301279202664,3.83029610879095,1.751015287270841,1.7167469148845955,0.2719316152904629,0.2230848666322366
68,3.698247952574212,3.6377321773789184,0.443186810771168,0.3541248890728803,1.851122159907983,1.9678892212133112
