,a_true,a_estimate,lambda_true,lambda_estimate,delta_true,delta_estimate
0,1.6635453226528694,1.6432478458603084,0.6231435089858353,0.5157003219575208,1.3782978529631968,1.3140730454931109
1,3.2836141210136662,3.245626601440731,1.5418788007768676,1.4500041786576592,1.506048201188534,1.504628201126187
2,2.01611576815864,1.902942199333762,1.1504099785698607,1.1002209672243144,1.347022904785384,1.3715779164585558
3,3.9184331885590513,4.0,1.390763702802736,1.3740266506835506,2.688008810633573,2.6462675803054085
4,3.3151339169751677,3.311983719795713,0.5523951521530268,0.5056906764554573,1.079812335816997,1.1221413518221202
5,1.5207743141484058,1.8622737273642211,0.8861026089677759,1.0704452007659262,2.0920069090278837,2.131392078941263
6,3.9188136638430295,4.0,0.4206671135509565,0.5702126973717246,2.453392808650172,2.2135234164083863
7,3.143213789743654,2.994588534382705,0.6678408744053252,0.3638242360177591,2.7577746678364767,3.0
8,1.6246294723148496,1.5,1.4405356648768215,1.129605688132324,1.6786556359857885,1.8068167972747051
9,3.305410949728727,3.1747397846398178,0.8839674497209322,0.8000212597669815,0.7937831006334937,0.7900686813970672
10,3.334709202439124,3.935579778609026,0.9325097742555744,1.9027996962001965,2.7721358578508024,2.538510047084654
11,3.0397147209166357,3.3688162809861533,1.0337832482085396,1.1882306445153166,2.1996367123717784,2.1742370122333936
12,3.0707770389052493,2.95213008975998,0.3601959394426988,0.2687492310696574,1.4672870387771553,1.5662750102139082
13,1.8200753346529992,1.9687042341813352,0.7576521934516931,1.032407814472349,2.1532986859140655,2.092177286063735
14,2.845274122478641,2.8168959785609333,1.021398747984129,1.0741942857071014,2.901986740271127,2.7983682415297597
15,2.8667598710212276,2.8861316954694107,0.1619961683943805,0.180769800685965,0.1240642912247949,0.1349051506393446
16,1.7721801984412635,1.7238531865517832,1.3806532132499434,1.1817467801512211,1.05431157211746,1.0918241851098252
17,2.1592991194223012,2.224843537550699,0.3735084167234536,0.5123510263545493,2.784992162649503,2.606771427782614
18,2.4350215094457384,2.280997277606861,1.2438958469771266,1.125876577918866,2.687421092525411,2.6349000083993155
19,3.749943744162888,3.708372989435621,1.5256414829587008,1.3450045405601705,1.8488629455945336,1.8539143857065137
20,2.9433965206192716,2.84823723226184,0.1992773574950813,0.1,1.7809614320502631,1.964930278942467
21,2.4923244711938084,3.1190020841510475,1.6544390219385383,2.0,1.041993803597002,1.052593887813033
22,3.848909747750104,3.700877731250946,1.1695957858953625,1.199899857990599,1.577404578074461,1.5209178100924574
23,3.2862965155162387,3.3574322187152794,1.4370375227786345,1.4262846889039256,0.5071356422910444,0.5037068992295056
24,2.4417132692370784,2.300705033311474,0.2900779056690287,0.1468270236584628,1.1592320781833545,1.302437236670846
25,1.8594804949510744,1.9140104077901845,1.5936281493044528,1.47491826349485,1.2030696395740703,1.2637557054260031
26,3.908476806996856,4.0,1.5201025381578586,1.8253078443001112,1.6608813654369443,1.5635378285855437
27,3.8657637677720977,3.799859353605664,0.4493353149720922,0.3097298267610751,2.8100732226612797,3.0
28,3.247204045347062,2.880266465998876,0.5827965937557866,0.1,1.8901075884632417,2.398755099226954
29,2.8349395704207128,2.847740970361593,1.6546872222555025,1.5641536186687788,2.8410642519438594,2.773952029112176
30,3.1760947678337965,2.8127613497104176,1.0472421270341783,0.6211793465408073,1.7886122202442216,1.9320770543490136
31,2.123231598535127,2.2763523370801932,1.8667881621562303,1.9182088770331995,0.3378079117626767,0.3427631620902633
32,3.3573488366214908,3.442581155889603,1.8761709497125032,1.9511388038679467,2.071124430940864,2.078866938685949
33,2.1199958993446817,2.1448159766059325,0.3755424584959672,0.4263610687728549,0.1307813459491599,0.1464620036589385
34,1.693783004421073,1.694258082806053,0.2270324197001361,0.2471446984324458,0.7479716604911889,0.7602738897026933
35,1.8764816952732584,1.949693009233543,1.0990274966395484,1.1882049600497937,1.936797760368254,1.8942285041179805
36,3.345113735210184,2.9176851441489045,0.4901150964177408,0.2471911621027252,2.6404789247744977,2.758787239192185
37,3.836695632755897,3.8198328451222263,0.9312368146792112,0.8104586242070125,2.216127411489096,2.3391349114151514
38,2.5894530116557646,2.400804657622552,1.5926663710747555,1.3939955478287815,1.5207486252918307,1.4569214958733865
39,2.0983456039014934,2.067260017432329,1.0306063908721244,0.8895104037957904,1.5719222951357272,1.58092268428815
40,3.5283371301508706,3.549256717165591,0.4188035752514242,0.4376069268377321,0.1113963686591746,0.1421367816012048
41,2.8002503340602884,3.039025531747823,0.8466785414558898,0.9308749235610724,0.5227746358014985,0.5007550435041286
42,3.18003233726908,3.350822381722099,0.8431251339130074,0.879285495169417,0.1969157307942768,0.2579970378597736
43,3.2196473282600433,3.138324569364611,0.2534848539888126,0.2253808869087642,2.4827993347638717,2.4337139690936658
44,3.865922970158202,3.1894294894018005,1.2526723983441208,0.840822881537296,1.1050153357206298,1.1306991548349552
45,2.439375679160538,2.6828822598426316,0.7650668555905646,0.9506398868405328,2.4874738379855996,2.512222730279253
46,2.674488925731813,2.5610037313376486,0.4326922834387797,0.3752782001687675,1.34807781129821,1.3686542319550767
47,3.4221065624992244,3.3093805058733894,1.687408875450472,1.2824930951157176,2.2060635354800464,2.3399482444367963
48,3.016381572123908,2.8451807413123427,1.5956985890676858,1.371919889361395,0.6361924389804617,0.6823103180882841
49,3.4075356894115725,3.931369784142348,1.0101323259932218,1.3693913519579168,1.080758558133086,1.0748571417714938
50,3.663519626801346,3.5391043308323726,0.4705455944065796,0.3128655380604519,1.2646110981113794,1.4618364820126384
51,1.779964182388133,1.8528165742573697,0.8270658889057699,0.9033741636179762,0.5406765156254637,0.4743534451826279
52,3.140108043104781,3.0770088361519887,0.6745548261482526,0.6476075643463589,0.0302742168633219,0.1101996544443266
53,3.397994774891303,3.5188875703285554,0.3773093960062867,0.417243330955876,2.042150528730772,2.0228059960578606
54,3.838608559379499,3.56374935630897,1.890015443807068,1.639543257834811,0.0293518474921347,0.0505734192956477
55,3.640779881654646,3.5215221893946893,1.0326479502824348,0.969151671360218,0.6669341904429307,0.6113958712205433
56,2.4650584385645233,2.3225370248645603,1.5156049959750162,1.3983501135282572,0.078146782946185,0.091221448108191
57,3.248666687041122,3.643249363207623,0.9030912848124448,1.0751985021498809,0.0403347921769786,0.0063334726842892
58,1.745352731366922,1.6822015046716363,0.3208906143931163,0.2374143624684542,0.8547893219664807,0.9198084437198926
59,1.7071610061362263,1.6069761030526355,0.7813060863226663,0.447854410425955,1.4330282894830375,1.6065902271934174
60,1.664130799349413,1.6187808664520351,0.2596221964377361,0.2187548845672329,1.272832216116505,1.290731933662678
61,3.3014300422383176,3.22695033466694,1.262456839002995,0.9446191829057788,2.46404607222212,2.715999297357003
62,2.1413027964406974,1.912815798944064,1.4029930262656278,1.348568653164324,2.701582891872326,2.451786994979159
63,1.9523180335291743,1.9175331740985488,0.9341709909054924,0.8554297308366251,0.1729236357688967,0.1496658752406235
64,2.5546751377426604,2.6955417233625383,1.698691054682993,1.7935774896127332,0.1797175716258945,0.1848321459751714
65,2.102773921545709,2.5072709346375857,1.1399665735420177,1.6792541557632228,1.1343947413953503,1.0172814236121073
66,3.015983069057616,3.1701880073187474,1.337652310773159,1.4233328352351,0.2348452668628865,0.2002496036471263
67,3.311299138436465,3.459999426334236,0.1256049853757223,0.154028340670511,1.2571344136865632,1.2102476395815618
68,2.635264642937266,2.8453296924401696,0.7459686088094031,0.834437119579682,0.3228811543769906,0.3830789771816659
69,2.144412969159866,2.307204115434852,1.1320552351320838,1.4807635990549075,2.324800601971123,2.1894103501726887
70,2.414226745583409,2.568604884950271,0.4016799541129781,0.482379212187861,1.1225649035865013,1.140678047282454
71,1.85225702968486,1.9614055631742624,1.8636318768797293,1.9663003151666243,1.3544396454424947,1.383676286714952
72,2.658221763592106,2.4957791721435503,0.5910554202573788,0.4770076194288216,0.5532599510465754,0.5689107656761444
73,1.712026623263169,1.7568915356565242,0.3949822983151541,0.3937518470019567,0.960629557344756,0.9498147589454417
74,3.274843763480841,3.3554449901513763,1.9697993110901793,2.0,1.2543764826455823,1.3811881485014803
75,2.4369129493871524,2.7240998227667284,1.4030854958889811,1.6148401021740884,1.947471757673075,1.941097816382496
76,1.5797530298553235,1.5,0.3388325659111043,0.2686704957166891,2.381522252926823,2.395201856511983
77,2.0058002870976184,1.999085175660929,0.347794747178275,0.3058022066948818,1.2035557837700686,1.2124934887357912
78,2.85601394118003,3.173493809231175,1.5559212714088833,1.8217041254860564,1.4892194549733846,1.5199747114044748
79,2.7220797492764386,2.64237365088852,1.1244681381874349,1.1266536038794397,2.5681414374848983,2.509142334424296
80,3.511864854614246,3.149786452468177,0.6670034624656385,0.6697321639349154,2.2912613046856127,2.1177463395506333
81,3.3042211239018187,3.3602150478258297,0.1082481065884859,0.1,1.1448089276602529,1.2037445354854182
82,3.2207662394775203,3.3876109043797205,1.8654282548496952,1.87986611184924,1.203883370160342,1.301184674022114
83,1.6002041748839964,1.610283444147942,0.7920536968989632,0.7596505444238573,2.826036205834825,2.840774661907697
84,2.1545265748205717,1.8691206197491037,0.8904658720851896,0.3975886375200707,2.7455245043680727,3.0
