,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,sigma_true,sigma_estimate
0,4.8171658249464215,5.0,1.822083638219379,1.9621368326336537,0.8531161456648645,0.8826797268583233,2.7305380152256955,3.0,-2.366593484634773,-2.5505824242230037,0.25445687490213814,0.25644624253523246
1,4.961845878777225,5.0,0.35270608957808064,0.33376472210295016,0.5670694978043086,0.5685331365323958,-1.19640453424604,-1.2531697193505986,2.8459190485754586,2.926355627223193,0.07276533457772894,0.07595674309903235
2,3.4290846985720287,3.4757686560288903,0.11267530374952058,0.14143132822873297,0.3340679601798275,0.3405731725005231,-2.7016728805596175,-2.6561063533538314,1.2124037353372166,1.1739540077004995,0.22007496693603681,0.2147062843984659
3,3.709419343684409,4.098072682618806,0.3669459835379262,0.4734507235175681,0.49954396609781043,0.5062285745731521,2.6607857488038533,2.702553985748559,1.3824787910375487,1.463453371000027,0.06637929481317661,0.06316575199172879
4,3.3714355256628172,3.5826351849377795,1.1128499219156158,1.219951752234914,0.6811877706223598,0.6991893588042506,0.8696628904888815,0.9463016237284354,1.8120024991516925,1.7930242258641176,0.27458638942830266,0.2648597401163292
5,3.2875725825595223,3.9625548413578695,1.8169173856752057,2.0,0.14287991935423977,0.1414026154116003,-1.8956890020606318,-2.0843962154669957,2.284417314228054,2.436648369278501,0.10649231708955081,0.10910127544184009
6,2.1347142953375537,2.1075302679117027,1.890915615441196,1.754545478550709,0.5217800194885479,0.5261488868571292,-1.8100307969593419,-1.7400059448261422,-0.19907396478976036,-0.22482361668892492,0.20533110088387843,0.18953914155768845
7,2.152487405526257,2.1924622709267636,0.128725845151265,0.1,0.11388402274013791,0.1273222145290809,1.9713979111252289,2.1399327300183124,-2.1610484272344666,-2.214797259740843,0.358580019691629,0.37478271197772955
8,3.961262536484875,3.6906129087648543,0.8032108560746213,0.7287151498841209,0.14903649454465293,0.15803633565906433,1.5596903078178246,1.5019994651337003,-0.05681098033315646,-0.09431395048321115,0.36255217593258626,0.35675085227698555
9,3.0808056615313903,3.482054115170377,1.8867795648913719,1.881921628669908,0.8177640839735232,0.7983063529749497,0.2028984857357683,0.29031695939603563,-2.0678461540870576,-2.1757924992281596,0.25853686626522354,0.2698096287669192
10,3.56438698146615,5.0,1.1607239566589194,1.6518958070501184,0.9561166751768777,0.9474173081733326,2.86416840039063,3.0,2.8132880600917005,3.0,0.23337240595277411,0.21678926353826963
11,3.370386242233586,3.298068441150495,0.40207709626727905,0.3712089762353015,0.2042062413952841,0.2206129493983543,-0.091409048526919,-0.08178211104457826,1.9267664585367967,1.9527811751761088,0.3654365177638633,0.36406701634092586
12,2.5424015710447723,2.647782805304628,0.4519340843561963,0.49972083990862787,0.5952391741246722,0.5916169295936087,0.27689022804813845,0.2963981852954393,-1.589108241021696,-1.5129428553894246,0.4256549489899509,0.4090754639506994
13,2.89085606890477,2.948317823743383,1.6844204736867532,1.6904342931083518,0.24801772854952578,0.24989177683857255,-1.580402246521532,-1.6172085428029686,0.3995600015771221,0.393794003285484,0.0881429422759454,0.09028531035130233
14,3.897639946215635,4.0994573583442895,0.6699777721603388,0.7099412134839013,0.8565995232478051,0.8634715440384624,1.2161466898378652,1.2079155438193157,-1.374268211867784,-1.3985160793838947,0.33033804697086677,0.3354722909945497
15,3.1865622968792167,3.148251493962626,0.9392605431684704,0.849694747932183,0.14530642375612443,0.14146221719819924,-2.238805687314981,-2.297115768531768,-0.020281692452691624,0.009423180226284121,0.15793363345916195,0.16096512423925682
