,a_true,a_estimate,lambda_true,lambda_estimate,delta_true,delta_estimate,sigma_estimate,ndt_true,ndt_estimate
0,2.4162044236794045,2.5890952939958813,0.6645264186135046,0.6911062716450707,1.0721970172973498,1.0858669544827917,0.27599320213853223,0.8335497743145178,0.816198023431795
1,3.470752609522509,3.4942725875704514,1.4055336619112466,1.4988445575412306,2.490739576906394,2.2130982675367785,0.3210973635962958,0.9944839596840446,0.9874839541550818
2,3.5776797413419774,3.8582977404652454,0.6300807027887809,0.6780671847119618,0.9931840245177065,0.9849208486757415,0.3110943617598816,0.082905096515225,0.08206513246955652
3,1.615256822808182,1.7419617311296844,0.8985919263577112,0.9081522149992858,0.5381672847977101,0.5604148580219958,0.29766303069909367,0.3844242948770617,0.36754989807158456
4,3.3588909818463657,3.2535201058851317,0.4206244368589664,0.22849518974744523,2.0316176427605024,2.399998366652486,0.30768827570561824,0.6740447745165157,0.6876844008036883
5,3.1317302962180857,3.7348746286703602,0.842523617233487,1.0298432938044462,2.760354549305652,2.7912041987127085,0.3018516450500127,0.6324739054482581,0.6010058453576583
6,2.002895061110205,1.8941463358807182,1.4849427482456365,1.4190901050097684,0.7043857516571734,0.6851681329740761,0.291906721341883,0.207376921626194,0.2174477824489619
7,2.9416976959433687,2.9526803283180714,1.0586375559126282,0.9455307583363649,1.7049665628367623,1.7806718915807593,0.2967345290188466,0.9939550893610916,1.0
8,2.7249335553341782,2.535855085882586,1.9555432628813936,1.79262409958976,0.6584025957885219,0.6038622060897367,0.304846311960068,0.5496685235462148,0.5576683531903959
9,3.9678507955661146,3.7015521923752814,0.8811146071446568,0.5423135208055785,2.0147356001402765,2.387422174737332,0.3007374400573072,0.9116361752212381,0.8965891575743208
10,2.948064632849068,2.891985388290053,0.37091330516163284,0.26682383338289734,1.8778035621599236,2.0091713156407622,0.3079712722642371,0.5211154172701795,0.5147219035686241
11,1.6200121208011653,1.5673576546316945,0.44657782191090606,0.3938093450133371,0.4700589983475859,0.4044362786131243,0.32165298957720934,0.5776120734037025,0.5856948112748516
12,1.6344572188804278,1.801829542360755,1.1314071718890526,1.2009740266144684,1.9698831902835927,2.047624301225062,0.30093799338838245,0.30943875884375155,0.29844137952393524
13,3.852764128697598,4.0,1.6022014118214984,1.6227952959667256,1.1428757122203699,1.0889268619285468,0.30529484327111367,0.44566126207318074,0.4411841159738544
14,3.1853972918088,3.223389977531498,1.983959085366212,1.9689061683551952,0.5730568962248757,0.6253376908706758,0.2919080144564503,0.7684843392100924,0.7707436538556456
15,2.3900662881705026,2.2465719569014206,1.3913700341517796,1.343243097069514,2.1421092463547566,2.077026372516864,0.30698282263472576,0.14775155242409188,0.16375161198083368
16,3.608356102081401,3.4789276647123417,0.748429854719841,0.6916964428326373,1.5703341643473023,1.6982544771609123,0.2829261683373835,0.9871856288266447,0.9916050895660129
17,3.0574388474973127,2.9495846497173193,1.0607099945945522,0.9113304814686902,2.7856673261413425,3.0,0.292845667738112,0.22735470677477895,0.235824688927512
18,1.8621376992213965,1.9510827488370004,0.36931698554612996,0.15279745725279892,2.741866722527363,3.0,0.303778001680368,0.6194794362375045,0.6030027836847269
19,3.843322934786582,3.8979516383467896,1.9905244867439018,1.9498168911887737,1.2939951530272928,1.376445837228909,0.3059719869384707,0.8054613728043502,0.8093801012132869
20,3.8300821395314126,3.667446489373332,1.1219254638706606,1.090841017545052,1.5011868549439575,1.59702145716055,0.2956331499876512,0.3698013914786751,0.4038005314006923
21,2.6534152906898147,2.8710176375020917,1.3189365475728732,1.3553496480679186,0.9456344937278781,0.974469462125352,0.2944897221794808,0.5784501592736674,0.5762173766222962
22,3.4885275841901544,3.419415028203813,1.4564919483534877,1.4258627089035696,0.11475782670900392,0.11139559200157656,0.3006951191063196,0.356311691474951,0.36631389568096284
23,3.6663962302872277,3.590832881501419,0.2336119378976316,0.21297777059186448,1.594977783025087,1.5806517968081528,0.30331517431649063,0.07269728147647639,0.08199003199527218
