,a_true,a_estimate,lambda_true,lambda_estimate,delta_true,delta_estimate,sigma_estimate,ndt_true,ndt_estimate
0,1.651741821531196,1.5,1.057934174868814,0.9093215953497509,0.13746486440713301,0.10499452851730201,0.6027145265739157,0.05541884784026383,0.10264230451591605
1,3.5948997038877852,3.409921048754007,0.8819582977744181,0.5897058497896127,2.3735283400636575,2.501927692632357,0.645176874044378,0.6501757177516883,0.6331754372167551
2,1.541127024061562,1.6364389272357502,0.7747872312559034,0.9145336020513006,0.28284264529762937,0.3458076728151851,0.5836738751507745,0.11329051081741576,0.11829091826940125
3,2.7065219826458176,3.169950437179062,0.39998135152995246,0.5613442780094777,2.912044973721196,3.0,0.5937664054060662,0.9950778978701541,0.9870779279226713
4,3.7220219065798315,3.505226628120834,0.7815110873432364,0.6821492879824443,1.093636331463286,1.121238377525152,0.599708346989718,0.145659454827019,0.17165942718727878
5,3.5224135029314985,3.6178429349012933,0.6378286352991389,0.6274730445821322,1.1434186009596938,1.1120887487679834,0.5748357834657642,0.7656171254617199,0.7344981453430126
6,2.569747062318343,3.062959211589269,1.0164189762609006,1.5672665985689709,2.8423505340192414,2.8334827053251184,0.5994618724797423,0.8076433733931964,0.8016439292111797
7,3.439881717720499,3.2652458252038383,1.1272687262842753,0.8050334732488016,1.8043382370521526,1.9142583504593598,0.6244049295522542,0.5543323867076825,0.5226591446301763
8,2.2986317838105625,1.7910471955190486,1.9993399933603753,1.4479795284283694,2.5700642581667927,2.896387553519174,0.5623576142985405,0.8840157547899894,0.9490157416661353
9,1.569770344909379,1.5,1.1456358978864756,0.9853914013924568,1.1031578575246068,1.1115771302964885,0.5867081637395098,0.7034331382416167,0.724162906871253
10,3.860172362631711,3.118836247495011,0.74962660505939,0.44549770923804,1.7428018308907505,1.7887931177503165,0.608960295415188,0.4889982129712617,0.5265154244342535
11,3.082789124953539,3.204325075830635,1.8487387198848513,2.0,0.6649311363359436,0.6699873032025552,0.5819761058604097,0.36550294657033106,0.36122682724037497
12,2.4812208200852415,2.442459653146615,0.6104224640073712,0.4842260614295915,2.1623283696015236,2.305229303984852,0.6121897427823704,0.81425823059816,0.8202582393287757
13,3.2945143631006784,2.8568777140000603,0.7735529371840223,0.5494990909865878,0.8049785752333255,0.8791948599125252,0.6222689449728173,0.18973018586054524,0.20836752060862523
14,3.418695559745221,2.5340146199331084,1.0114104841070715,0.24288522572719665,2.07872494978372,2.4239526954812667,0.6166894682975279,0.917826248806648,0.9548263151200356
15,3.988949201475296,3.118964306092231,1.7032316185797327,1.2052540711836257,0.675150036377819,0.6766913112829847,0.6046238311389549,0.0699612238452589,0.12196142315516814
16,3.455472686823935,3.6083323232409272,0.5599945947597912,0.5699669972759602,0.847337304862926,0.8128765861931899,0.6107012263212052,0.79576554891446,0.7422046137562911
17,3.39021822645841,3.7816221421418925,1.3553316305489242,1.4415361692861983,2.301050450002826,2.401247085311121,0.6095535041033383,0.22208646794496192,0.2020864656190332
18,2.4567568894695593,2.6904076045457637,1.631731230553078,2.0,2.991934808342175,3.0,0.6144065889431146,0.9431433912376822,0.9511433377713717
19,2.9482101167783674,2.957712428708394,1.4559501362941705,1.4450497955263937,0.8892081783922797,0.9343104456700062,0.6139453290172334,0.18724267714284737,0.1992431754913911
20,3.2715140015912487,2.8477064767357954,1.4239271197555003,0.6535483190696153,2.0135381602645133,2.297153856490493,0.5892862340826888,0.5457358398110899,0.5307359588259479
21,2.941898892647254,3.098126129403813,1.2771942072337177,1.2324049192581668,2.8644748766729435,3.0,0.6072550846676998,0.2550405437240756,0.24004055024377713
22,3.028416394063637,2.3996099071150168,1.069482607404437,0.5554319899544058,2.815928174813404,2.924962759102496,0.58758500479789,0.08438764153223641,0.12538763912421833
23,2.158618606034742,1.9770388209903276,1.719178572511465,1.3334662316125456,2.6636551212959745,2.8110279045405395,0.5957630138666966,0.37796179808602903,0.3839617849880691
24,2.706655702304017,2.4156932693011135,0.9952669092760169,0.6636651270081435,1.4044399135905992,1.505293709249666,0.6247147727412456,0.25439990553217434,0.24939949635713715
25,2.2748855648436095,2.6126449910732026,0.3699348129239938,0.8429604234171064,2.9045781311986145,2.7250191764419798,0.6136357439091876,0.6222121961248905,0.6302121931021079
