,a_true,a_estimate,lambda_true,lambda_estimate,delta_true,delta_estimate,sigma_estimate,ndt_true,ndt_estimate
0,3.4711014948286496,3.343701945304943,1.5269599061077013,1.5400188820967995,0.9303617665653968,0.9735559695464056,0.9095564514076008,0.4288415078215995,0.4668414899127672
1,3.608448650117112,3.2195016999741592,1.1110453825155235,1.09170105610715,1.0951171244334965,1.0169246621551615,0.9050716224998734,0.37182761524592495,0.4088278947835662
2,2.6263591884069712,2.6404621729258846,0.22416597406401412,0.1,1.707232774232916,1.9583643447942987,0.8914729271737856,0.9951325196756962,0.9956873018689529
3,3.5383327635955752,3.5523296110879943,0.883007643655926,0.8964180025878823,0.5379277850382416,0.5131998994912665,0.8958886947277555,0.9844621537542126,0.9828988146857092
4,1.8216016145784142,1.9832848162838905,1.1696762153910822,1.227873861662233,2.8055375359409394,2.797557072534224,0.8553483518052658,0.7514637071262581,0.743463713186974
5,1.8649539829255857,2.1139573095295585,1.5299217817669364,1.7103803773547805,1.894286147225822,1.8046421892519464,0.909964076999241,0.8273482449662751,0.7973485002659098
6,2.537476140774759,3.1473596965853905,1.5394943670429397,1.3718470455989507,2.749457944179643,3.0,0.9012389694552471,0.10454811474385,0.05154789554053399
7,2.2646976825400387,2.4560942144744855,1.9796280585825583,2.0,0.8539847062905034,0.837001359170116,0.9371316261876768,0.28463684982222837,0.26372543810816246
8,2.4701210546232923,1.960149215820778,0.9478887578586813,0.7437469703518631,2.4907787181825256,2.621271949638855,0.9555804601319076,0.4096048862661316,0.4706048705751663
9,2.8128815856066236,3.1262138367919428,1.7060312746169177,1.7532857414364464,0.07021497263384668,0.06981454375488302,0.8602981803848957,0.8793719002796454,0.8633719092433606
10,3.7021745572754963,3.656203519101338,1.7086008338741223,1.6434976426836154,1.1362495530126648,1.1406997672312376,0.8881326462315857,0.1641375860845461,0.17113756015745052
11,2.0683127287501293,2.170090835027984,0.8495889260774051,0.8330841762754571,0.45857193703784904,0.40336835616733535,0.8979073621331182,0.2721309798741712,0.24423483266202034
12,3.3569222646191683,3.1569484248564557,0.15747376602711588,0.1,2.1932318179734924,2.2424900043632268,0.9398172441020367,0.19388403540579127,0.2388840375042517
13,2.994033804372157,2.5691965752344865,0.2535595904418049,0.17494640938932615,1.3463493106885842,1.3477184265587656,0.9022355878123995,0.8195713007074501,0.8825713321776018
