,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,sigma_true,sigma_estimate
74,3.9190755842207503,3.988926849492624,0.7988101028300555,0.8492759721794242,0.3570485840048154,0.3672369744206157,1.2084456508183583,1.199220775661676,-2.1002405778269337,-2.0057832550475982,0.8342970967658521,0.818799683345943
75,2.4560177236178244,2.4065695593710124,0.1442280864718571,0.1492274241729534,0.6337630858984762,0.6381713592482752,2.51513949511167,2.387328553361574,-1.733618570169018,-1.654836813008904,0.5208887250813367,0.5231439840868828
76,4.731776108653131,3.993807587160108,1.2805318283986935,0.971243133703788,0.4018175982332762,0.4152360343183534,1.0292247477519016,1.0301522918312962,-0.8060796289748631,-0.7635324461168322,0.6839748640534726,0.6871092526145577
77,2.3166443568539767,2.3597089881176925,1.1066300061240142,1.1005065062482768,0.3350527215479403,0.3324067090189211,-2.241388153280508,-2.22495820671241,0.8079844989085319,0.7943035270067984,0.1401932485757634,0.1290378845273534
78,3.3177871322522536,3.33386279303994,0.8722821112900596,0.790771484346984,0.8780435776917775,0.8734081739863699,2.060010515501056,2.0890866411876816,-1.674628674358143,-1.5826959306350643,0.4357162142424129,0.4423552844542297
79,2.780016835642091,2.924951519265249,1.2071342362923647,1.3945092776690495,0.7805359151686841,0.7823287017411513,2.394456878957781,2.28657038030556,0.4172872392859892,0.4033422570210823,0.6206918860630978,0.6092597672487536
80,2.8985826864871056,2.5588955334411367,1.2502281098674766,0.9328951470128444,0.8304606155770974,0.8342098725789464,-1.9662441537347244,-2.026849067135768,0.4902814134566775,0.5010323183168875,0.3486894620157931,0.3458320204133325
81,4.999453735849617,4.8710594467787,1.8594941637809328,1.7183030113698377,0.8553033839153314,0.8469724865912388,-2.990161083190184,-3.0,-1.816975141728282,-1.9180659774313105,0.5398847814391298,0.5428786388079279
82,4.409982878893076,4.090466279529595,1.7188889583774878,1.4311645789964746,0.1962782006551115,0.1960085609750176,0.0389080645066848,0.0376099590590576,2.5553627664763443,2.65488100416422,0.4542648432664207,0.4644577064346349
83,4.672720887678296,5.0,1.2393959582166632,1.5430722346102252,0.7155146450156439,0.7666109033361522,-0.1042608969950351,-0.0258227427162986,-1.1492168350959526,-1.1508090744692576,0.8657512185567744,0.9069035223423226
84,4.027980323266106,3.482573173836478,0.937837238640416,0.763852566819434,0.5424176467983476,0.5854175061985062,0.8349774961231013,0.7645169317737897,-0.3140066454717656,-0.2564414319801443,0.8528171377451891,0.9302623638572822
85,2.060275892794082,2.0,0.2343002736405168,0.2246830741874781,0.743345151663679,0.7553451354751803,-0.6969599372819868,-0.6564515699031851,1.6431503251461292,1.5301617850462148,0.8512446772838005,0.8634989266968659
86,4.253661929254722,4.331997707573743,0.3583172135061024,0.3865433682061889,0.8811157561521921,0.8863738392844408,-1.547274494879406,-1.5573742566810882,0.964902130318556,1.0077391074782445,0.4072877639335107,0.4281688909798646
87,4.530258109514451,5.0,0.6384708913503317,0.8363750900181746,0.3089864180094834,0.291219714225313,2.038879273603272,1.992144137332398,-1.745707910947065,-1.5678336316809731,0.8680568311376905,0.8212351206392395
88,4.920277740818212,5.0,1.0684090619278366,1.1615215147938651,0.2901532584234151,0.3006902330320781,-1.0919064284123687,-1.0897302208592456,-0.976788585021841,-0.999992808274164,0.5667209515169054,0.574078805631339
89,2.8289050426388385,2.855714711816587,1.333035229407482,1.26309334223195,0.8308028436954595,0.8168030560552233,0.7497612729701084,0.7928422490184788,-1.2320821473687056,-1.2082779207890226,0.705336730976071,0.7349320744186887
90,4.095870259122169,4.008611592040379,0.241976549749286,0.2252185751649673,0.4017275191691038,0.4089194609195723,2.604199208695344,2.5389011361075,-0.4347913873183449,-0.5014519392252199,0.2366224541184479,0.2414852001159297
91,3.603880556319704,3.514093948636483,1.154324381869866,1.064104147754258,0.1351513805177948,0.1385171573617195,0.9281950876981824,0.940503540472903,-1.275708277964805,-1.1527930928587151,0.6681395968383863,0.6817454667041354
92,2.1345998995579727,2.3293045351304453,1.1505839820488386,1.2988183667569069,0.1106259252881741,0.10030444501463,1.759303117804318,1.8316446576206624,1.1680351830513416,1.2341716756272312,0.9668997246222258,0.9448810710405132
93,3.6641645205898654,3.472257458753099,0.3047321120100245,0.2345300336433999,0.2906064923758643,0.2944757318164784,-0.3342100743388756,-0.321523443214716,-1.2571651689767531,-1.30299361305193,0.9403102522891446,0.9259674165143535
94,4.12461588692615,4.798409050160401,1.3903752350434502,1.9115415614697864,0.931157027828875,0.9386055485979212,-2.8637447794146897,-2.925067053008452,-2.633223615247,-2.7967844156456585,0.136727899739047,0.1345075975995994
95,2.313848298985388,2.367962633373701,1.1885591607450283,1.16729142668274,0.2180423010110291,0.2102976527283444,-0.3298606594356794,-0.3051539028656685,0.1872564041780549,0.148944535377803,0.6059604933857502,0.5971604396082925
96,3.263445663601135,3.558687372782223,1.431624688078189,1.7409973389629307,0.1628282525051362,0.1608984764704231,0.0014136135496554,-0.0475278727418366,0.413343007938852,0.3744503816982705,0.6549402321159229,0.6520156006262545
97,3.890364502233562,4.060582144818321,1.1977795128299231,1.297468554895023,0.320458059795303,0.3324581348050112,0.7798489391245222,0.7711798148299394,-0.5538414622697951,-0.5767304063503478,0.4201618883194486,0.4084498516281575
98,2.925901305179744,2.891856702717835,1.5643734717331312,1.3895543481059716,0.2452772704482277,0.2430584428849485,-2.5588137798217234,-2.600441440098237,2.194141277991344,2.278214760216642,0.1011846312428351,0.0971389927758708
99,2.6446235267986324,2.901405863273673,0.6754516090936494,0.8239193869603236,0.328577423710246,0.3403590219006303,-1.8134860714172103,-1.8977449743643209,0.7730180054858451,0.829711899003928,0.6487520329557366,0.6526184648779207
100,4.154644556743086,4.443329729016965,0.9181327271566296,1.0915210306060676,0.6367511000541385,0.6416809829373025,1.1825701476366923,1.1838615843662947,-0.9174252217162636,-0.91950946238678,0.3799172607745372,0.3926674381167293
101,4.926092458296862,5.0,1.36512483372817,1.3934054924244033,0.4275942152878548,0.4257680056191464,-0.2307147381351835,-0.3289344425387637,0.5032417445596176,0.5068156580737586,0.1569491282073547,0.1508540856907115
102,2.378830649938187,2.658511709921494,1.638902114806466,2.0,0.265328634776468,0.2615586053568651,1.1607894048560312,1.1290660995352657,-1.855875076909197,-1.8899638286019,0.4100719687230318,0.3974492691621632
